CustomerID,Recency,Frequency,Monetary,Orders,Revenue,LastPurchase,FirstPurchase,R_score,F_score,M_score,RFM_Score,CustomerRank,CustomerTier,HistoricalCLV,CustomerRevenue,CustomerProfit,CustomerMargin,LifetimeDays,PurchaseIntervalDays,AverageCLV,PredictedCLV
16227.0,130,2,713.0,2,713.0,2010-08-02 14:16:00,2010-06-22 13:28:00,2,2,3,223,2127,Mid,713.0,713.0,213.9,0.3,42,21.0,713.0,784.3
16468.0,106,2,712.62,2,712.62,2010-08-26 16:36:00,2010-08-15 13:10:00,2,2,3,223,2128,Mid,712.62,712.62,213.79,0.30000561308972523,12,6.0,712.62,783.88
17362.0,36,5,711.8100000000001,5,711.8100000000001,2010-11-04 12:39:00,2010-01-06 10:53:00,3,4,3,343,2129,Mid,711.8100000000001,711.8100000000001,213.54,0.2999957853921692,303,60.6,711.8100000000001,782.99
14167.0,100,4,711.7,4,711.7,2010-09-01 17:15:00,2010-01-27 16:07:00,2,3,3,233,2130,Mid,711.7,711.7,213.51,0.3,218,54.5,711.7,782.87
14474.0,215,1,711.23,1,711.23,2010-05-09 12:12:00,2010-05-09 12:12:00,1,1,3,113,2131,Mid,711.23,711.23,213.37,0.30000140601493186,1,1.0,711.23,782.35
15322.0,112,1,711.1800000000001,1,711.1800000000001,2010-08-20 13:10:00,2010-08-20 13:10:00,2,1,3,213,2132,Mid,711.1800000000001,711.1800000000001,213.35,0.2999943755448691,1,1.0,711.1800000000001,782.3
17649.0,105,2,710.4,2,710.4,2010-08-27 10:23:00,2010-08-24 13:01:00,2,2,3,223,2133,Mid,710.4,710.4,213.12,0.3,3,1.5,710.4,781.44
13057.0,166,3,709.59,3,709.59,2010-06-27 15:44:00,2010-03-18 12:14:00,1,3,3,133,2134,Mid,709.59,709.59,212.88,0.30000422779351454,102,34.0,709.59,780.55
12485.0,165,1,708.1,1,708.1,2010-06-28 15:22:00,2010-06-28 15:22:00,1,1,3,113,2135,Mid,708.1,708.1,212.43,0.3,1,1.0,708.1,778.91
14398.0,37,2,707.7900000000001,2,707.7900000000001,2010-11-03 13:46:00,2010-06-30 11:57:00,3,2,3,323,2136,Mid,707.7900000000001,707.7900000000001,212.34,0.3000042385453312,127,63.5,707.7900000000001,778.57
13466.0,44,4,705.45,4,705.45,2010-10-27 12:50:00,2010-03-21 13:50:00,3,3,3,333,2137,Mid,705.45,705.45,211.64,0.30000708767453393,220,55.0,705.45,776.0
16726.0,19,2,705.14,2,705.14,2010-11-21 14:04:00,2010-10-24 16:09:00,3,2,3,323,2138,Mid,705.14,705.14,211.54,0.29999716368380747,28,14.0,705.14,775.65
13296.0,59,5,705.11,5,705.11,2010-10-12 12:41:00,2010-05-11 14:29:00,2,3,3,233,2139,Mid,705.11,705.11,211.53,0.299995745344698,154,30.8,705.11,775.62
14584.0,57,4,705.1,4,705.1,2010-10-14 13:48:00,2010-02-17 14:01:00,2,3,3,233,2140,Mid,705.1,705.1,211.53,0.3,239,59.75,705.1,775.61
18084.0,19,2,704.75,2,704.75,2010-11-21 15:47:00,2010-11-16 08:09:00,3,3,3,333,2141,Mid,704.75,704.75,211.42,0.2999929052855622,6,3.0,704.75,775.22
14284.0,289,1,704.4,1,704.4,2010-02-24 12:06:00,2010-02-24 12:06:00,1,1,3,113,2142,Mid,704.4,704.4,211.32,0.3,1,1.0,704.4,774.84
17886.0,73,3,703.27,3,703.27,2010-09-28 14:44:00,2010-04-29 11:10:00,2,3,3,233,2143,Mid,703.27,703.27,210.98,0.2999985780710111,153,51.0,703.27,773.6
15970.0,234,1,703.22,1,703.22,2010-04-20 11:30:00,2010-04-20 11:30:00,1,1,3,113,2144,Mid,703.22,703.22,210.97,0.3000056881203606,1,1.0,703.22,773.54
14902.0,31,2,702.96,2,702.96,2010-11-09 10:29:00,2010-06-04 12:35:00,3,2,3,323,2145,Mid,702.96,702.96,210.89,0.3000028451120974,158,79.0,702.96,773.26
13439.0,24,2,702.9,2,702.9,2010-11-16 15:24:00,2010-07-01 14:36:00,3,2,3,323,2146,Mid,702.9,702.9,210.87,0.3,139,69.5,702.9,773.19
17825.0,234,4,701.96,4,701.96,2010-04-20 12:01:00,2009-12-14 12:09:00,1,3,3,133,2147,Mid,701.96,701.96,210.59,0.3000028491651946,127,31.75,701.96,772.16
16693.0,47,3,701.62,3,701.62,2010-10-24 11:35:00,2010-02-21 12:42:00,3,3,3,333,2148,Mid,701.62,701.62,210.49,0.30000570109175906,245,81.66666666666667,701.62,771.78
14324.0,45,2,701.61,2,701.61,2010-10-26 11:44:00,2010-01-15 13:31:00,3,2,2,322,2149,High,701.61,701.61,210.48,0.29999572412023773,284,142.0,701.61,771.77
13656.0,135,2,699.2,2,699.2,2010-07-28 10:48:00,2010-04-23 12:50:00,2,2,2,222,2150,High,699.2,699.2,209.76,0.3,96,48.0,699.2,769.12
17142.0,40,3,696.25,3,696.25,2010-10-31 14:52:00,2010-01-24 15:23:00,3,3,2,332,2151,High,696.25,696.25,208.88,0.30000718132854576,280,93.33333333333333,696.25,765.88
15995.0,50,1,694.54,1,694.54,2010-10-21 13:57:00,2010-10-21 13:57:00,3,1,2,312,2152,High,694.54,694.54,208.36,0.2999971203962335,1,1.0,694.54,763.99
13922.0,73,2,692.95,2,692.95,2010-09-28 17:26:00,2010-08-29 14:36:00,2,2,2,222,2153,High,692.95,692.95,207.89,0.30000721552781584,31,15.5,692.95,762.25
15608.0,51,1,692.3,1,692.3,2010-10-20 10:10:00,2010-10-20 10:10:00,3,1,2,312,2154,High,692.3,692.3,207.69,0.3,1,1.0,692.3,761.53
14551.0,47,5,691.86,5,691.86,2010-10-24 14:45:00,2010-01-27 12:06:00,3,3,2,332,2155,High,691.86,691.86,207.56,0.3000028907582459,271,54.2,691.86,761.05
14890.0,254,2,691.6,2,691.6,2010-03-31 09:40:00,2010-02-18 09:00:00,1,2,2,122,2156,High,691.6,691.6,207.48,0.3,42,21.0,691.6,760.76
16658.0,4,6,690.83,6,690.83,2010-12-06 13:47:00,2010-03-30 16:24:00,4,4,2,442,2157,High,690.83,690.83,207.25,0.3000014475341256,251,41.833333333333336,690.83,759.91
15235.0,5,6,690.3000000000001,6,690.3000000000001,2010-12-05 15:02:00,2010-11-16 12:48:00,4,4,2,442,2158,High,690.3000000000001,690.3000000000001,207.09,0.3,20,3.3333333333333335,690.3000000000001,759.33
14037.0,114,4,689.75,4,689.75,2010-08-18 12:52:00,2009-12-07 11:39:00,2,3,2,232,2159,High,689.75,689.75,206.92,0.29999275099673794,255,63.75,689.75,758.72
17834.0,50,2,689.6700000000001,2,689.6700000000001,2010-10-21 12:09:00,2010-09-20 15:32:00,3,3,2,332,2160,High,689.6700000000001,689.6700000000001,206.9,0.2999985500311743,31,15.5,689.6700000000001,758.64
15814.0,29,2,689.11,2,689.11,2010-11-11 17:55:00,2010-04-15 14:31:00,3,2,2,322,2161,High,689.11,689.11,206.73,0.29999564655860456,211,105.5,689.11,758.02
14350.0,16,2,689.1,2,689.1,2010-11-24 12:01:00,2010-10-05 15:52:00,4,2,2,422,2162,High,689.1,689.1,206.73,0.3,50,25.0,689.1,758.01
14696.0,9,2,688.95,2,688.95,2010-12-01 15:37:00,2010-10-14 11:43:00,4,2,2,422,2163,High,688.95,688.95,206.68,0.2999927425792873,49,24.5,688.95,757.85
14321.0,67,2,687.3100000000001,2,687.3100000000001,2010-10-04 12:48:00,2010-08-23 12:56:00,2,2,2,222,2164,High,687.3100000000001,687.3100000000001,206.19,0.29999563515735256,42,21.0,687.3100000000001,756.04
14809.0,257,2,686.76,2,686.76,2010-03-28 15:44:00,2010-03-28 15:42:00,1,2,2,122,2165,High,686.76,686.76,206.03,0.3000029122255228,1,0.5,686.76,755.44
14953.0,54,3,685.65,3,685.65,2010-10-17 12:52:00,2010-09-30 12:16:00,2,3,2,232,2166,High,685.65,685.65,205.7,0.30000729235032453,18,6.0,685.65,754.22
13585.0,166,3,684.54,3,684.54,2010-06-27 12:33:00,2009-12-01 14:56:00,1,3,2,132,2167,High,684.54,684.54,205.36,0.29999707832997347,208,69.33333333333333,684.54,752.99
15207.0,52,3,683.92,3,683.92,2010-10-19 13:29:00,2010-06-10 17:29:00,3,3,2,332,2168,High,683.92,683.92,205.18,0.30000584863726754,131,43.666666666666664,683.92,752.31
13987.0,15,2,682.54,2,682.54,2010-11-25 10:20:00,2010-11-04 09:54:00,4,2,2,422,2169,High,682.54,682.54,204.76,0.29999706976880475,22,11.0,682.54,750.79
16407.0,25,4,681.97,4,681.97,2010-11-15 16:56:00,2010-10-03 13:56:00,3,3,2,332,2170,High,681.97,681.97,204.59,0.2999985336598384,44,11.0,681.97,750.17
13134.0,38,2,681.65,2,681.65,2010-11-02 13:58:00,2010-10-19 13:21:00,3,2,2,322,2171,High,681.65,681.65,204.49,0.2999926648573315,15,7.5,681.65,749.82
18271.0,245,2,680.85,2,680.85,2010-04-09 09:26:00,2009-12-08 11:27:00,1,3,2,132,2172,High,680.85,680.85,204.26,0.3000073437614746,122,61.0,680.85,748.94
15973.0,2,3,680.62,3,680.62,2010-12-08 11:42:00,2010-10-06 15:00:00,4,3,2,432,2173,High,680.62,680.62,204.19,0.300005876994505,63,21.0,680.62,748.68
13029.0,10,2,679.8,2,679.8,2010-11-30 08:59:00,2010-07-04 13:46:00,4,2,2,422,2174,High,679.8,679.8,203.94,0.30000000000000004,149,74.5,679.8,747.78
14151.0,309,2,679.45,2,679.45,2010-02-04 15:35:00,2009-12-23 10:54:00,1,2,2,122,2175,High,679.45,679.45,203.84,0.30000735889322244,44,22.0,679.45,747.4
17237.0,11,2,679.44,2,679.44,2010-11-29 11:51:00,2010-11-23 11:45:00,4,2,2,422,2176,High,679.44,679.44,203.83,0.29999705639938773,7,3.5,679.44,747.38
13320.0,70,2,679.4,2,679.4,2010-10-01 14:59:00,2010-08-18 10:29:00,2,2,2,222,2177,High,679.4,679.4,203.82,0.3,45,22.5,679.4,747.34
17782.0,18,2,679.02,2,679.02,2010-11-22 11:15:00,2010-11-22 10:03:00,3,3,2,332,2178,High,679.02,679.02,203.71,0.3000058908426851,1,0.5,679.02,746.92
16646.0,85,1,678.8,1,678.8,2010-09-16 13:28:00,2010-09-16 13:28:00,2,1,2,212,2179,High,678.8,678.8,203.64,0.3,1,1.0,678.8,746.68
14182.0,79,4,678.77,4,678.77,2010-09-22 11:45:00,2010-04-22 15:36:00,2,3,2,232,2180,High,678.77,678.77,203.63,0.29999852674690985,153,38.25,678.77,746.65
16903.0,16,2,678.55,2,678.55,2010-11-24 14:55:00,2010-10-20 14:42:00,4,2,2,422,2181,High,678.55,678.55,203.56,0.29999263134625304,36,18.0,678.55,746.4
13814.0,163,1,678.2,1,678.2,2010-06-30 14:12:00,2010-06-30 14:12:00,1,1,2,112,2182,High,678.2,678.2,203.46,0.3,1,1.0,678.2,746.02
15363.0,8,2,678.11,2,678.11,2010-12-02 12:28:00,2010-08-04 08:41:00,4,2,2,422,2183,High,678.11,678.11,203.43,0.29999557593900694,121,60.5,678.11,745.92
17349.0,16,4,674.16,4,674.16,2010-11-24 15:09:00,2010-03-18 14:26:00,4,3,2,432,2184,High,674.16,674.16,202.25,0.3000029666548001,252,63.0,674.16,741.58
16614.0,38,2,673.6,2,673.6,2010-11-02 18:08:00,2010-05-10 15:18:00,3,2,2,322,2185,High,673.6,673.6,202.08,0.3,177,88.5,673.6,740.96
14583.0,19,3,673.33,3,673.33,2010-11-21 15:28:00,2010-03-28 15:16:00,3,3,2,332,2186,High,673.33,673.33,202.0,0.3000014851558671,239,79.66666666666667,673.33,740.66
16411.0,5,3,673.24,3,673.24,2010-12-05 13:26:00,2010-10-07 15:09:00,4,3,2,432,2187,High,673.24,673.24,201.97,0.2999970292911889,59,19.666666666666668,673.24,740.56
14142.0,9,2,671.34,2,671.34,2010-12-01 16:33:00,2010-03-03 15:13:00,4,2,2,422,2188,High,671.34,671.34,201.4,0.2999970208836059,274,137.0,671.34,738.47
14139.0,126,3,670.98,3,670.98,2010-08-06 14:00:00,2010-06-15 09:17:00,2,3,2,232,2189,High,670.98,670.98,201.29,0.29999403857044915,53,17.666666666666668,670.98,738.08
17080.0,15,5,669.91,5,669.91,2010-11-25 17:55:00,2010-07-01 16:03:00,4,4,2,442,2190,High,669.91,669.91,200.97,0.2999955217865086,148,29.6,669.91,736.9
15428.0,23,3,668.97,3,668.97,2010-11-17 13:46:00,2009-12-17 17:46:00,3,3,2,332,2191,High,668.97,668.97,200.69,0.2999985051646561,335,111.66666666666667,668.97,735.87
12866.0,110,2,668.23,2,668.23,2010-08-22 15:48:00,2010-07-25 11:37:00,2,2,2,222,2192,High,668.23,668.23,200.47,0.3000014964907292,29,14.5,668.23,735.05
16996.0,18,3,666.6500000000001,3,666.6500000000001,2010-11-22 14:33:00,2010-10-18 12:24:00,4,3,2,432,2193,High,666.6500000000001,666.6500000000001,200.0,0.30000750018750466,36,12.0,666.6500000000001,733.32
14932.0,1,2,666.13,2,666.13,2010-12-09 11:48:00,2010-11-19 09:16:00,4,2,2,422,2194,High,666.13,666.13,199.84,0.30000150120847285,21,10.5,666.13,732.74
15356.0,4,4,664.66,4,664.66,2010-12-06 14:05:00,2010-10-13 13:12:00,4,3,2,432,2195,High,664.66,664.66,199.4,0.3000030090572624,55,13.75,664.66,731.13
16132.0,180,2,664.2,2,664.2,2010-06-13 13:49:00,2010-03-22 10:25:00,1,2,2,122,2196,High,664.2,664.2,199.26,0.3,84,42.0,664.2,730.62
16704.0,254,2,664.16,2,664.16,2010-03-31 14:02:00,2010-02-05 14:14:00,1,2,2,122,2197,High,664.16,664.16,199.25,0.3000030113225729,54,27.0,664.16,730.58
13583.0,315,1,664.001,1,664.001,2010-01-29 13:53:00,2010-01-29 13:53:00,1,1,2,112,2198,High,664.001,664.001,199.2,0.2999995481934515,1,1.0,664.001,730.4
13514.0,64,3,663.7,3,663.7,2010-10-07 12:10:00,2010-01-26 15:11:00,2,3,2,232,2199,High,663.7,663.7,199.11,0.3,254,84.66666666666667,663.7,730.07
16679.0,2,3,663.31,3,663.31,2010-12-08 13:51:00,2010-06-10 18:35:00,4,3,2,432,2200,High,663.31,663.31,198.99,0.2999954772278422,181,60.333333333333336,663.31,729.64
13864.0,22,1,662.4000000000001,1,662.4000000000001,2010-11-18 12:50:00,2010-11-18 12:50:00,3,1,2,312,2201,High,662.4000000000001,662.4000000000001,198.72,0.29999999999999993,1,1.0,662.4000000000001,728.64
16862.0,183,4,662.33,4,662.33,2010-06-10 13:05:00,2010-01-07 12:57:00,1,3,2,132,2202,High,662.33,662.33,198.7,0.30000150982138807,155,38.75,662.33,728.56
15223.0,245,3,662.2,3,662.2,2010-04-09 11:34:00,2009-12-05 11:19:00,1,3,2,132,2203,High,662.2,662.2,198.66,0.3,126,42.0,662.2,728.42
14425.0,70,3,661.39,3,661.39,2010-10-01 10:24:00,2009-12-02 11:31:00,2,3,2,232,2204,High,661.39,661.39,198.42,0.30000453590166165,303,101.0,661.39,727.53
17796.0,5,4,661.04,4,661.04,2010-12-05 12:23:00,2010-10-14 13:37:00,4,3,2,432,2205,High,661.04,661.04,198.31,0.29999697446448026,52,13.0,661.04,727.14
17081.0,31,4,660.48,4,660.48,2010-11-09 12:44:00,2010-02-22 13:19:00,3,3,2,332,2206,High,660.48,660.48,198.14,0.29999394379844957,260,65.0,660.48,726.53
15097.0,219,2,660.27,2,660.27,2010-05-05 14:33:00,2010-05-05 14:22:00,1,2,2,122,2207,High,660.27,660.27,198.08,0.2999984854680661,1,0.5,660.27,726.3
14477.0,72,3,660.0,3,660.0,2010-09-29 14:05:00,2010-01-04 15:41:00,2,3,2,232,2208,High,660.0,660.0,198.0,0.3,268,89.33333333333333,660.0,726.0
15393.0,203,3,659.48,3,659.48,2010-05-21 11:34:00,2009-12-15 17:56:00,1,3,2,132,2209,High,659.48,659.48,197.84,0.29999393461515134,157,52.333333333333336,659.48,725.43
17463.0,196,2,659.4,2,659.4,2010-05-28 10:04:00,2010-04-29 17:57:00,1,2,2,122,2210,High,659.4,659.4,197.82,0.3,29,14.5,659.4,725.34
14460.0,32,6,659.16,6,659.16,2010-11-08 15:00:00,2009-12-15 19:06:00,3,4,2,342,2211,High,659.16,659.16,197.75,0.3000030341646945,328,54.666666666666664,659.16,725.08
13622.0,332,1,658.95,1,658.95,2010-01-12 13:22:00,2010-01-12 13:22:00,1,1,2,112,2212,High,658.95,658.95,197.68,0.2999924121708779,1,1.0,658.95,724.85
13433.0,137,4,658.3199999999999,4,658.3199999999999,2010-07-26 16:55:00,2010-01-12 08:59:00,1,3,2,132,2213,High,658.3199999999999,658.3199999999999,197.5,0.3000060760724268,196,49.0,658.3199999999999,724.15
17490.0,24,2,658.1800000000001,2,658.1800000000001,2010-11-16 18:47:00,2010-05-19 12:40:00,3,2,2,322,2214,High,658.1800000000001,658.1800000000001,197.45,0.29999392263514535,182,91.0,658.1800000000001,724.0
15715.0,191,5,658.02,5,658.02,2010-06-02 09:56:00,2010-03-30 12:17:00,1,4,2,142,2215,High,658.02,658.02,197.41,0.3000060788425884,64,12.8,658.02,723.82
14412.0,60,1,656.16,1,656.16,2010-10-11 12:33:00,2010-10-11 12:33:00,2,1,2,212,2216,High,656.16,656.16,196.85,0.3000030480370641,1,1.0,656.16,721.78
14558.0,290,3,655.5,3,655.5,2010-02-23 12:51:00,2009-12-08 10:41:00,1,3,2,132,2217,High,655.5,655.5,196.65,0.3,78,26.0,655.5,721.05
13285.0,236,2,655.47,2,655.47,2010-04-18 13:38:00,2010-03-25 14:26:00,1,2,2,122,2218,High,655.47,655.47,196.64,0.2999984743771644,24,12.0,655.47,721.02
16723.0,79,2,654.96,2,654.96,2010-09-22 11:05:00,2009-12-04 13:23:00,2,2,2,222,2219,High,654.96,654.96,196.49,0.3000030536215952,292,146.0,654.96,720.46
16037.0,180,2,654.32,2,654.32,2010-06-13 11:32:00,2010-03-01 12:31:00,1,2,2,122,2220,High,654.32,654.32,196.3,0.3000061132167747,104,52.0,654.32,719.75
15713.0,2,3,654.09,3,654.09,2010-12-08 15:16:00,2009-12-16 09:41:00,4,3,2,432,2221,High,654.09,654.09,196.23,0.3000045865247901,358,119.33333333333333,654.09,719.5
15289.0,94,2,653.3100000000001,2,653.3100000000001,2010-09-07 12:38:00,2010-03-28 11:45:00,2,2,2,222,2222,High,653.3100000000001,653.3100000000001,195.99,0.2999954079992653,164,82.0,653.3100000000001,718.64
13820.0,54,3,652.75,3,652.75,2010-10-17 13:46:00,2010-01-28 12:26:00,2,3,2,232,2223,High,652.75,652.75,195.82,0.2999923400995787,263,87.66666666666667,652.75,718.03
15549.0,57,5,652.7,5,652.7,2010-10-14 16:54:00,2010-01-11 13:16:00,2,4,2,242,2224,High,652.7,652.7,195.81,0.3,277,55.4,652.7,717.97
14423.0,73,2,651.4100000000001,2,651.4100000000001,2010-09-28 10:42:00,2010-01-14 11:49:00,2,2,2,222,2225,High,651.4100000000001,651.4100000000001,195.42,0.2999953946055479,257,128.5,651.4100000000001,716.55
13840.0,52,1,651.4,1,651.4,2010-10-19 13:34:00,2010-10-19 13:34:00,3,1,2,312,2226,High,651.4,651.4,195.42,0.3,1,1.0,651.4,716.54
13781.0,228,2,650.99,2,650.99,2010-04-26 14:30:00,2009-12-18 15:46:00,1,2,2,122,2227,High,650.99,650.99,195.3,0.3000046083657199,129,64.5,650.99,716.09
15303.0,201,2,650.16,2,650.16,2010-05-23 12:14:00,2010-01-25 09:42:00,1,2,2,122,2228,High,650.16,650.16,195.05,0.3000030761658669,119,59.5,650.16,715.18
13873.0,19,5,649.32,5,649.32,2010-11-21 11:47:00,2010-03-03 12:31:00,3,3,2,332,2229,High,649.32,649.32,194.8,0.3000061602907657,263,52.6,649.32,714.25
15677.0,57,2,648.4,2,648.4,2010-10-14 15:19:00,2010-09-02 12:08:00,2,2,2,222,2230,High,648.4,648.4,194.52,0.30000000000000004,43,21.5,648.4,713.24
17411.0,22,2,646.44,2,646.44,2010-11-18 11:55:00,2009-12-03 12:02:00,3,2,2,322,2231,High,646.44,646.44,193.93,0.29999690613204627,350,175.0,646.44,711.08
15945.0,1,4,646.27,4,646.27,2010-12-09 13:14:00,2009-12-01 13:47:00,4,3,2,432,2232,High,646.27,646.27,193.88,0.29999845265910535,373,93.25,646.27,710.9
17062.0,1,4,645.81,4,645.81,2010-12-09 12:37:00,2010-09-26 11:57:00,4,3,2,432,2233,High,645.81,645.81,193.74,0.29999535467087846,75,18.75,645.81,710.39
17513.0,44,2,645.6,2,645.6,2010-10-27 11:13:00,2010-08-17 15:08:00,3,2,2,322,2234,High,645.6,645.6,193.68,0.3,71,35.5,645.6,710.16
14450.0,15,4,645.19,4,645.19,2010-11-25 11:58:00,2010-04-08 12:09:00,4,3,2,432,2235,High,645.19,645.19,193.56,0.30000464979308417,231,57.75,645.19,709.71
17380.0,70,3,645.0,3,645.0,2010-10-01 16:42:00,2010-06-23 11:24:00,2,3,2,232,2236,High,645.0,645.0,193.5,0.3,101,33.666666666666664,645.0,709.5
17323.0,43,5,644.52,5,644.52,2010-10-28 19:59:00,2010-01-10 11:58:00,3,4,2,342,2237,High,644.52,644.52,193.36,0.3000062061689319,292,58.4,644.52,708.97
14413.0,46,3,643.47,3,643.47,2010-10-25 14:41:00,2010-01-19 14:27:00,3,3,2,332,2238,High,643.47,643.47,193.04,0.29999844592599495,280,93.33333333333333,643.47,707.82
17963.0,107,4,643.16,4,643.16,2010-08-25 15:58:00,2010-01-19 17:25:00,2,3,2,232,2239,High,643.16,643.16,192.95,0.30000310964612226,218,54.5,643.16,707.48
13237.0,23,1,643.0,1,643.0,2010-11-17 10:07:00,2010-11-17 10:07:00,3,1,2,312,2240,High,643.0,643.0,192.9,0.3,1,1.0,643.0,707.3
17221.0,227,3,642.14,3,642.14,2010-04-27 10:27:00,2010-04-11 15:34:00,1,3,2,132,2241,High,642.14,642.14,192.64,0.2999968854143956,16,5.333333333333333,642.14,706.35
17629.0,24,2,641.4,2,641.4,2010-11-16 14:46:00,2010-10-14 13:35:00,3,2,2,322,2242,High,641.4,641.4,192.42,0.3,34,17.0,641.4,705.54
13405.0,117,3,641.36,3,641.36,2010-08-15 13:28:00,2009-12-15 14:13:00,2,3,2,232,2243,High,641.36,641.36,192.41,0.3000031183734564,243,81.0,641.36,705.5
16884.0,192,2,641.13,2,641.13,2010-06-01 12:45:00,2010-05-18 12:00:00,1,2,2,122,2244,High,641.13,641.13,192.34,0.30000155974607334,15,7.5,641.13,705.24
17155.0,163,5,640.76,5,640.76,2010-06-30 09:24:00,2009-12-03 11:34:00,1,4,2,142,2245,High,640.76,640.76,192.23,0.300003121293464,209,41.8,640.76,704.84
14563.0,145,2,640.54,2,640.54,2010-07-18 12:01:00,2010-04-26 12:51:00,1,2,2,122,2246,High,640.54,640.54,192.16,0.2999968776344959,83,41.5,640.54,704.59
14078.0,9,4,640.34,4,640.34,2010-12-01 12:54:00,2010-03-28 15:05:00,4,3,2,432,2247,High,640.34,640.34,192.1,0.2999968766592747,248,62.0,640.34,704.37
12880.0,17,2,640.13,2,640.13,2010-11-23 10:50:00,2010-05-14 11:57:00,4,2,2,422,2248,High,640.13,640.13,192.04,0.30000156218268165,193,96.5,640.13,704.14
12868.0,9,3,640.0,3,640.0,2010-12-01 12:50:00,2010-11-12 10:05:00,4,3,2,432,2249,High,640.0,640.0,192.0,0.3,20,6.666666666666667,640.0,704.0
15183.0,183,3,639.93,3,639.93,2010-06-10 10:43:00,2010-05-04 11:31:00,1,3,2,132,2250,High,639.93,639.93,191.98,0.30000156267091715,37,12.333333333333334,639.93,703.92
15639.0,87,2,639.76,2,639.76,2010-09-14 09:05:00,2010-04-13 13:11:00,2,2,2,222,2251,High,639.76,639.76,191.93,0.3000031261723146,154,77.0,639.76,703.74
15114.0,19,2,639.56,2,639.56,2010-11-21 16:14:00,2010-10-14 16:44:00,3,2,2,322,2252,High,639.56,639.56,191.87,0.3000031271499156,38,19.0,639.56,703.52
17998.0,16,3,639.24,3,639.24,2010-11-24 15:31:00,2009-12-01 13:07:00,4,3,2,432,2253,High,639.24,639.24,191.77,0.2999968712846505,359,119.66666666666667,639.24,703.16
17172.0,66,2,638.81,2,638.81,2010-10-05 12:02:00,2009-12-13 11:46:00,2,2,2,222,2254,High,638.81,638.81,191.64,0.29999530376794353,297,148.5,638.81,702.69
16692.0,44,2,638.6999999999999,2,638.6999999999999,2010-10-27 10:29:00,2010-09-24 11:31:00,3,2,2,322,2255,High,638.6999999999999,638.6999999999999,191.61,0.30000000000000004,33,16.5,638.6999999999999,702.57
16428.0,49,3,638.49,3,638.49,2010-10-22 12:22:00,2010-07-30 12:10:00,3,3,2,332,2256,High,638.49,638.49,191.55,0.3000046985857257,85,28.333333333333332,638.49,702.34
17926.0,80,3,638.2,3,638.2,2010-09-21 18:42:00,2010-05-09 14:07:00,2,3,2,232,2257,High,638.2,638.2,191.46,0.3,136,45.333333333333336,638.2,702.02
12699.0,53,1,638.11,1,638.11,2010-10-18 12:07:00,2010-10-18 12:07:00,3,1,2,312,2258,High,638.11,638.11,191.43,0.29999529861622604,1,1.0,638.11,701.92
14087.0,40,2,638.0,2,638.0,2010-10-31 11:22:00,2009-12-04 15:27:00,3,2,2,322,2259,High,638.0,638.0,191.4,0.3,331,165.5,638.0,701.8
16441.0,53,3,637.9300000000001,3,637.9300000000001,2010-10-18 12:57:00,2010-03-22 18:00:00,2,3,2,232,2260,High,637.9300000000001,637.9300000000001,191.38,0.30000156757010954,210,70.0,637.9300000000001,701.72
16680.0,164,2,637.75,2,637.75,2010-06-29 14:52:00,2010-06-23 09:30:00,1,2,2,122,2261,High,637.75,637.75,191.32,0.2999921599372795,7,3.5,637.75,701.53
13435.0,12,2,637.44,2,637.44,2010-11-28 13:51:00,2010-07-27 16:56:00,4,2,2,422,2262,High,637.44,637.44,191.23,0.2999968624497992,124,62.0,637.44,701.18
12580.0,212,1,637.2,1,637.2,2010-05-12 11:45:00,2010-05-12 11:45:00,1,1,2,112,2263,High,637.2,637.2,191.16,0.3,1,1.0,637.2,700.92
16534.0,278,1,635.9,1,635.9,2010-03-07 15:47:00,2010-03-07 15:47:00,1,1,2,112,2264,High,635.9,635.9,190.77,0.30000000000000004,1,1.0,635.9,699.49
13243.0,85,4,635.26,4,635.26,2010-09-16 13:18:00,2010-03-18 13:10:00,2,3,2,232,2265,High,635.26,635.26,190.58,0.30000314831722447,183,45.75,635.26,698.79
14662.0,63,3,635.06,3,635.06,2010-10-08 13:31:00,2009-12-03 16:47:00,2,3,2,232,2266,High,635.06,635.06,190.52,0.3000031493087268,309,103.0,635.06,698.57
14365.0,30,2,634.6800000000001,2,634.6800000000001,2010-11-10 09:52:00,2010-01-27 09:44:00,3,2,2,322,2267,High,634.6800000000001,634.6800000000001,190.4,0.2999936976113947,288,144.0,634.6800000000001,698.15
13892.0,113,2,634.68,2,634.68,2010-08-19 09:07:00,2010-05-13 10:32:00,2,2,2,222,2268,High,634.68,634.68,190.4,0.29999369761139477,98,49.0,634.68,698.15
14794.0,38,3,633.99,3,633.99,2010-11-02 09:06:00,2010-08-09 15:44:00,3,3,2,332,2269,High,633.99,633.99,190.2,0.30000473193583493,85,28.333333333333332,633.99,697.39
17604.0,58,4,633.02,4,633.02,2010-10-13 10:17:00,2010-01-27 12:19:00,2,3,2,232,2270,High,633.02,633.02,189.91,0.3000063189156741,259,64.75,633.02,696.32
15666.0,108,2,632.9399999999999,2,632.9399999999999,2010-08-24 16:14:00,2010-08-01 15:41:00,2,2,2,222,2271,High,632.9399999999999,632.9399999999999,189.88,0.29999684014282557,24,12.0,632.9399999999999,696.23
