Date,SeriesKey,Product,Country,ProductCategory,Fold,Model,Configuration,Actual,Forecast,Residual,ResidualStd,Lower95,Upper95
2010-09-11,ASSORTED COLOUR BIRD ORNAMENT | United Kingdom | Decor,ASSORTED COLOUR BIRD ORNAMENT,United Kingdom,Decor,1,Holt-Winters,default,0.0,16.235534475766997,-16.235534475766997,376.27566771942213,0.0,753.7358432058343
2010-10-28,PACK OF 72 RETRO SPOT CAKE CASES | United Kingdom | Other,PACK OF 72 RETRO SPOT CAKE CASES,United Kingdom,Other,2,Holt-Winters,default,0.0,111.48601687120474,-111.48601687120474,57.095991412912326,0.0,223.3941600405129
2010-10-29,PACK OF 72 RETRO SPOT CAKE CASES | United Kingdom | Other,PACK OF 72 RETRO SPOT CAKE CASES,United Kingdom,Other,2,Holt-Winters,default,24.0,75.38419399067104,-51.38419399067104,57.095991412912326,0.0,187.29233715997918
2010-10-30,PACK OF 72 RETRO SPOT CAKE CASES | United Kingdom | Other,PACK OF 72 RETRO SPOT CAKE CASES,United Kingdom,Other,2,Holt-Winters,default,0.0,0.0,0.0,57.095991412912326,0.0,111.90814316930816
2010-10-31,PACK OF 72 RETRO SPOT CAKE CASES | United Kingdom | Other,PACK OF 72 RETRO SPOT CAKE CASES,United Kingdom,Other,2,Holt-Winters,default,0.0,84.5888035891316,-84.5888035891316,57.095991412912326,0.0,196.49694675843978
2010-11-01,PACK OF 72 RETRO SPOT CAKE CASES | United Kingdom | Other,PACK OF 72 RETRO SPOT CAKE CASES,United Kingdom,Other,2,Holt-Winters,default,48.0,84.96992849627645,-36.96992849627645,57.095991412912326,0.0,196.87807166558463
2010-11-02,PACK OF 72 RETRO SPOT CAKE CASES | United Kingdom | Other,PACK OF 72 RETRO SPOT CAKE CASES,United Kingdom,Other,2,Holt-Winters,default,144.0,120.70123523835548,23.29876476164452,57.095991412912326,8.793092069047319,232.60937840766366
2010-11-03,PACK OF 72 RETRO SPOT CAKE CASES | United Kingdom | Other,PACK OF 72 RETRO SPOT CAKE CASES,United Kingdom,Other,2,Holt-Winters,default,0.0,111.39516686205172,-111.39516686205172,57.095991412912326,0.0,223.3033100313599
2010-11-04,PACK OF 72 RETRO SPOT CAKE CASES | United Kingdom | Other,PACK OF 72 RETRO SPOT CAKE CASES,United Kingdom,Other,2,Holt-Winters,default,0.0,109.941895868223,-109.941895868223,57.095991412912326,0.0,221.85003903753116
2010-11-05,PACK OF 72 RETRO SPOT CAKE CASES | United Kingdom | Other,PACK OF 72 RETRO SPOT CAKE CASES,United Kingdom,Other,2,Holt-Winters,default,0.0,73.8400729876893,-73.8400729876893,57.095991412912326,0.0,185.74821615699744
2010-11-06,PACK OF 72 RETRO SPOT CAKE CASES | United Kingdom | Other,PACK OF 72 RETRO SPOT CAKE CASES,United Kingdom,Other,2,Holt-Winters,default,0.0,0.0,0.0,57.095991412912326,0.0,111.90814316930816
2010-11-07,PACK OF 72 RETRO SPOT CAKE CASES | United Kingdom | Other,PACK OF 72 RETRO SPOT CAKE CASES,United Kingdom,Other,2,Holt-Winters,default,96.0,83.04468258614986,12.955317413850139,57.095991412912326,0.0,194.95282575545804
2010-11-08,PACK OF 72 RETRO SPOT CAKE CASES | United Kingdom | Other,PACK OF 72 RETRO SPOT CAKE CASES,United Kingdom,Other,2,Holt-Winters,default,0.0,83.42580749329471,-83.42580749329471,57.095991412912326,0.0,195.3339506626029
2010-11-09,PACK OF 72 RETRO SPOT CAKE CASES | United Kingdom | Other,PACK OF 72 RETRO SPOT CAKE CASES,United Kingdom,Other,2,Holt-Winters,default,0.0,119.15711423537374,-119.15711423537374,57.095991412912326,7.248971066065579,231.06525740468192
2010-11-10,PACK OF 72 RETRO SPOT CAKE CASES | United Kingdom | Other,PACK OF 72 RETRO SPOT CAKE CASES,United Kingdom,Other,3,Holt-Winters,default,24.0,78.58900965039183,-54.58900965039183,57.095991412912326,0.0,190.49715281969998
2010-11-11,PACK OF 72 RETRO SPOT CAKE CASES | United Kingdom | Other,PACK OF 72 RETRO SPOT CAKE CASES,United Kingdom,Other,3,Holt-Winters,default,0.0,75.96659757276332,-75.96659757276332,57.095991412912326,0.0,187.87474074207148
2010-11-12,PACK OF 72 RETRO SPOT CAKE CASES | United Kingdom | Other,PACK OF 72 RETRO SPOT CAKE CASES,United Kingdom,Other,3,Holt-Winters,default,0.0,44.516493465446096,-44.516493465446096,57.095991412912326,0.0,156.42463663475425
2010-11-13,PACK OF 72 RETRO SPOT CAKE CASES | United Kingdom | Other,PACK OF 72 RETRO SPOT CAKE CASES,United Kingdom,Other,3,Holt-Winters,default,0.0,0.0,0.0,57.095991412912326,0.0,111.90814316930816
2010-11-14,PACK OF 72 RETRO SPOT CAKE CASES | United Kingdom | Other,PACK OF 72 RETRO SPOT CAKE CASES,United Kingdom,Other,3,Holt-Winters,default,0.0,59.36230705514995,-59.36230705514995,57.095991412912326,0.0,171.2704502244581
2010-11-15,PACK OF 72 RETRO SPOT CAKE CASES | United Kingdom | Other,PACK OF 72 RETRO SPOT CAKE CASES,United Kingdom,Other,3,Holt-Winters,default,0.0,50.94792841437936,-50.94792841437936,57.095991412912326,0.0,162.85607158368754
2010-11-16,PACK OF 72 RETRO SPOT CAKE CASES | United Kingdom | Other,PACK OF 72 RETRO SPOT CAKE CASES,United Kingdom,Other,3,Holt-Winters,default,0.0,86.36936273668488,-86.36936273668488,57.095991412912326,0.0,198.27750590599305
2010-11-17,PACK OF 72 RETRO SPOT CAKE CASES | United Kingdom | Other,PACK OF 72 RETRO SPOT CAKE CASES,United Kingdom,Other,3,Holt-Winters,default,0.0,75.96364388096265,-75.96364388096265,57.095991412912326,0.0,187.87178705027083
2010-11-18,PACK OF 72 RETRO SPOT CAKE CASES | United Kingdom | Other,PACK OF 72 RETRO SPOT CAKE CASES,United Kingdom,Other,3,Holt-Winters,default,0.0,73.34123180333414,-73.34123180333414,57.095991412912326,0.0,185.2493749726423
2010-11-19,PACK OF 72 RETRO SPOT CAKE CASES | United Kingdom | Other,PACK OF 72 RETRO SPOT CAKE CASES,United Kingdom,Other,3,Holt-Winters,default,0.0,41.891127696016916,-41.891127696016916,57.095991412912326,0.0,153.79927086532507
2010-11-20,PACK OF 72 RETRO SPOT CAKE CASES | United Kingdom | Other,PACK OF 72 RETRO SPOT CAKE CASES,United Kingdom,Other,3,Holt-Winters,default,0.0,0.0,0.0,57.095991412912326,0.0,111.90814316930816
2010-11-21,PACK OF 72 RETRO SPOT CAKE CASES | United Kingdom | Other,PACK OF 72 RETRO SPOT CAKE CASES,United Kingdom,Other,3,Holt-Winters,default,0.0,56.73694128572077,-56.73694128572077,57.095991412912326,0.0,168.64508445502892
2010-11-22,PACK OF 72 RETRO SPOT CAKE CASES | United Kingdom | Other,PACK OF 72 RETRO SPOT CAKE CASES,United Kingdom,Other,3,Holt-Winters,default,0.0,48.32256264495018,-48.32256264495018,57.095991412912326,0.0,160.23070581425833
2010-11-23,PACK OF 72 RETRO SPOT CAKE CASES | United Kingdom | Other,PACK OF 72 RETRO SPOT CAKE CASES,United Kingdom,Other,3,Holt-Winters,default,0.0,83.7439969672557,-83.7439969672557,57.095991412912326,0.0,195.65214013656384
2010-11-24,PACK OF 72 RETRO SPOT CAKE CASES | United Kingdom | Other,PACK OF 72 RETRO SPOT CAKE CASES,United Kingdom,Other,3,Holt-Winters,default,24.0,73.33827811153347,-49.33827811153347,57.095991412912326,0.0,185.24642128084162
2010-11-25,PACK OF 72 RETRO SPOT CAKE CASES | United Kingdom | Other,PACK OF 72 RETRO SPOT CAKE CASES,United Kingdom,Other,3,Holt-Winters,default,0.0,70.71586603390496,-70.71586603390496,57.095991412912326,0.0,182.62400920321312
2010-11-26,PACK OF 72 RETRO SPOT CAKE CASES | United Kingdom | Other,PACK OF 72 RETRO SPOT CAKE CASES,United Kingdom,Other,3,Holt-Winters,default,0.0,39.265761926587736,-39.265761926587736,57.095991412912326,0.0,151.1739050958959
2010-11-27,PACK OF 72 RETRO SPOT CAKE CASES | United Kingdom | Other,PACK OF 72 RETRO SPOT CAKE CASES,United Kingdom,Other,3,Holt-Winters,default,0.0,0.0,0.0,57.095991412912326,0.0,111.90814316930816
2010-11-28,PACK OF 72 RETRO SPOT CAKE CASES | United Kingdom | Other,PACK OF 72 RETRO SPOT CAKE CASES,United Kingdom,Other,3,Holt-Winters,default,0.0,54.11157551629159,-54.11157551629159,57.095991412912326,0.0,166.01971868559974
2010-11-29,PACK OF 72 RETRO SPOT CAKE CASES | United Kingdom | Other,PACK OF 72 RETRO SPOT CAKE CASES,United Kingdom,Other,3,Holt-Winters,default,0.0,45.697196875521,-45.697196875521,57.095991412912326,0.0,157.60534004482918
2010-11-30,PACK OF 72 RETRO SPOT CAKE CASES | United Kingdom | Other,PACK OF 72 RETRO SPOT CAKE CASES,United Kingdom,Other,3,Holt-Winters,default,0.0,81.11863119782652,-81.11863119782652,57.095991412912326,0.0,193.0267743671347
2010-12-01,PACK OF 72 RETRO SPOT CAKE CASES | United Kingdom | Other,PACK OF 72 RETRO SPOT CAKE CASES,United Kingdom,Other,3,Holt-Winters,default,0.0,70.71291234210429,-70.71291234210429,57.095991412912326,0.0,182.62105551141246
2010-12-02,PACK OF 72 RETRO SPOT CAKE CASES | United Kingdom | Other,PACK OF 72 RETRO SPOT CAKE CASES,United Kingdom,Other,3,Holt-Winters,default,0.0,68.09050026447578,-68.09050026447578,57.095991412912326,0.0,179.99864343378394
2010-12-03,PACK OF 72 RETRO SPOT CAKE CASES | United Kingdom | Other,PACK OF 72 RETRO SPOT CAKE CASES,United Kingdom,Other,3,Holt-Winters,default,0.0,36.640396157158555,-36.640396157158555,57.095991412912326,0.0,148.5485393264667
2010-12-04,PACK OF 72 RETRO SPOT CAKE CASES | United Kingdom | Other,PACK OF 72 RETRO SPOT CAKE CASES,United Kingdom,Other,3,Holt-Winters,default,0.0,0.0,0.0,57.095991412912326,0.0,111.90814316930816
2010-12-05,PACK OF 72 RETRO SPOT CAKE CASES | United Kingdom | Other,PACK OF 72 RETRO SPOT CAKE CASES,United Kingdom,Other,3,Holt-Winters,default,0.0,51.48620974686241,-51.48620974686241,57.095991412912326,0.0,163.39435291617056
2010-12-06,PACK OF 72 RETRO SPOT CAKE CASES | United Kingdom | Other,PACK OF 72 RETRO SPOT CAKE CASES,United Kingdom,Other,3,Holt-Winters,default,0.0,43.07183110609182,-43.07183110609182,57.095991412912326,0.0,154.97997427539997
2010-12-07,PACK OF 72 RETRO SPOT CAKE CASES | United Kingdom | Other,PACK OF 72 RETRO SPOT CAKE CASES,United Kingdom,Other,3,Holt-Winters,default,0.0,78.49326542839734,-78.49326542839734,57.095991412912326,0.0,190.40140859770548
2010-12-08,PACK OF 72 RETRO SPOT CAKE CASES | United Kingdom | Other,PACK OF 72 RETRO SPOT CAKE CASES,United Kingdom,Other,3,Holt-Winters,default,0.0,68.08754657267511,-68.08754657267511,57.095991412912326,0.0,179.99568974198326
2010-12-09,PACK OF 72 RETRO SPOT CAKE CASES | United Kingdom | Other,PACK OF 72 RETRO SPOT CAKE CASES,United Kingdom,Other,3,Holt-Winters,default,0.0,65.4651344950466,-65.4651344950466,57.095991412912326,0.0,177.37327766435476
2010-09-11,WHITE HANGING HEART T-LIGHT HOLDER | United Kingdom | Lighting,WHITE HANGING HEART T-LIGHT HOLDER,United Kingdom,Lighting,1,Holt-Winters,default,0.0,0.0,0.0,148.01297664356903,0.0,290.1054342213953
2010-09-12,WHITE HANGING HEART T-LIGHT HOLDER | United Kingdom | Lighting,WHITE HANGING HEART T-LIGHT HOLDER,United Kingdom,Lighting,1,Holt-Winters,default,239.0,151.36614277684583,87.63385722315417,148.01297664356903,0.0,441.4715769982411
2010-09-13,WHITE HANGING HEART T-LIGHT HOLDER | United Kingdom | Lighting,WHITE HANGING HEART T-LIGHT HOLDER,United Kingdom,Lighting,1,Holt-Winters,default,492.0,138.95491478862417,353.04508521137586,148.01297664356903,0.0,429.0603490100194
2010-09-14,WHITE HANGING HEART T-LIGHT HOLDER | United Kingdom | Lighting,WHITE HANGING HEART T-LIGHT HOLDER,United Kingdom,Lighting,1,Holt-Winters,default,247.0,153.81452184405663,93.18547815594337,148.01297664356903,0.0,443.9199560654519
2010-09-15,WHITE HANGING HEART T-LIGHT HOLDER | United Kingdom | Lighting,WHITE HANGING HEART T-LIGHT HOLDER,United Kingdom,Lighting,1,Holt-Winters,default,78.0,140.84183013697304,-62.841830136973044,148.01297664356903,0.0,430.94726435836833
2010-09-16,WHITE HANGING HEART T-LIGHT HOLDER | United Kingdom | Lighting,WHITE HANGING HEART T-LIGHT HOLDER,United Kingdom,Lighting,1,Holt-Winters,default,31.0,163.63776719300554,-132.63776719300554,148.01297664356903,0.0,453.7432014144008
2010-09-17,WHITE HANGING HEART T-LIGHT HOLDER | United Kingdom | Lighting,WHITE HANGING HEART T-LIGHT HOLDER,United Kingdom,Lighting,1,Holt-Winters,default,130.0,109.96925107961012,20.030748920389883,148.01297664356903,0.0,400.0746853010054
2010-09-18,WHITE HANGING HEART T-LIGHT HOLDER | United Kingdom | Lighting,WHITE HANGING HEART T-LIGHT HOLDER,United Kingdom,Lighting,1,Holt-Winters,default,0.0,0.0,0.0,148.01297664356903,0.0,290.1054342213953
2010-09-19,WHITE HANGING HEART T-LIGHT HOLDER | United Kingdom | Lighting,WHITE HANGING HEART T-LIGHT HOLDER,United Kingdom,Lighting,1,Holt-Winters,default,59.0,151.11962123744914,-92.11962123744914,148.01297664356903,0.0,441.2250554588444
2010-09-20,WHITE HANGING HEART T-LIGHT HOLDER | United Kingdom | Lighting,WHITE HANGING HEART T-LIGHT HOLDER,United Kingdom,Lighting,1,Holt-Winters,default,54.0,138.70839324922747,-84.70839324922747,148.01297664356903,0.0,428.81382747062275
2010-09-21,WHITE HANGING HEART T-LIGHT HOLDER | United Kingdom | Lighting,WHITE HANGING HEART T-LIGHT HOLDER,United Kingdom,Lighting,1,Holt-Winters,default,170.0,153.56800030465993,16.431999695340068,148.01297664356903,0.0,443.6734345260552
2010-09-22,WHITE HANGING HEART T-LIGHT HOLDER | United Kingdom | Lighting,WHITE HANGING HEART T-LIGHT HOLDER,United Kingdom,Lighting,1,Holt-Winters,default,151.0,140.59530859757635,10.404691402423651,148.01297664356903,0.0,430.70074281897166
2010-09-23,WHITE HANGING HEART T-LIGHT HOLDER | United Kingdom | Lighting,WHITE HANGING HEART T-LIGHT HOLDER,United Kingdom,Lighting,1,Holt-Winters,default,300.0,163.39124565360885,136.60875434639115,148.01297664356903,0.0,453.49667987500413
2010-09-24,WHITE HANGING HEART T-LIGHT HOLDER | United Kingdom | Lighting,WHITE HANGING HEART T-LIGHT HOLDER,United Kingdom,Lighting,1,Holt-Winters,default,137.0,109.72272954021342,27.27727045978658,148.01297664356903,0.0,399.8281637616087
2010-09-25,WHITE HANGING HEART T-LIGHT HOLDER | United Kingdom | Lighting,WHITE HANGING HEART T-LIGHT HOLDER,United Kingdom,Lighting,1,Holt-Winters,default,0.0,0.0,0.0,148.01297664356903,0.0,290.1054342213953
2010-09-26,WHITE HANGING HEART T-LIGHT HOLDER | United Kingdom | Lighting,WHITE HANGING HEART T-LIGHT HOLDER,United Kingdom,Lighting,1,Holt-Winters,default,86.0,150.87309969805244,-64.87309969805244,148.01297664356903,0.0,440.9785339194477
2010-09-27,WHITE HANGING HEART T-LIGHT HOLDER | United Kingdom | Lighting,WHITE HANGING HEART T-LIGHT HOLDER,United Kingdom,Lighting,1,Holt-Winters,default,94.0,138.46187170983077,-44.461871709830774,148.01297664356903,0.0,428.5673059312261
2010-09-28,WHITE HANGING HEART T-LIGHT HOLDER | United Kingdom | Lighting,WHITE HANGING HEART T-LIGHT HOLDER,United Kingdom,Lighting,1,Holt-Winters,default,252.0,153.32147876526324,98.67852123473676,148.01297664356903,0.0,443.4269129866585
2010-09-29,WHITE HANGING HEART T-LIGHT HOLDER | United Kingdom | Lighting,WHITE HANGING HEART T-LIGHT HOLDER,United Kingdom,Lighting,1,Holt-Winters,default,109.0,140.34878705817965,-31.348787058179653,148.01297664356903,0.0,430.45422127957494
2010-09-30,WHITE HANGING HEART T-LIGHT HOLDER | United Kingdom | Lighting,WHITE HANGING HEART T-LIGHT HOLDER,United Kingdom,Lighting,1,Holt-Winters,default,24.0,163.14472411421215,-139.14472411421215,148.01297664356903,0.0,453.25015833560747
2010-10-01,WHITE HANGING HEART T-LIGHT HOLDER | United Kingdom | Lighting,WHITE HANGING HEART T-LIGHT HOLDER,United Kingdom,Lighting,1,Holt-Winters,default,49.0,109.47620800081673,-60.476208000816726,148.01297664356903,0.0,399.581642222212
2010-10-02,WHITE HANGING HEART T-LIGHT HOLDER | United Kingdom | Lighting,WHITE HANGING HEART T-LIGHT HOLDER,United Kingdom,Lighting,1,Holt-Winters,default,0.0,0.0,0.0,148.01297664356903,0.0,290.1054342213953
2010-10-03,WHITE HANGING HEART T-LIGHT HOLDER | United Kingdom | Lighting,WHITE HANGING HEART T-LIGHT HOLDER,United Kingdom,Lighting,1,Holt-Winters,default,64.0,150.62657815865575,-86.62657815865575,148.01297664356903,0.0,440.73201238005106
2010-10-04,WHITE HANGING HEART T-LIGHT HOLDER | United Kingdom | Lighting,WHITE HANGING HEART T-LIGHT HOLDER,United Kingdom,Lighting,1,Holt-Winters,default,45.0,138.21535017043408,-93.21535017043408,148.01297664356903,0.0,428.32078439182936
2010-10-05,WHITE HANGING HEART T-LIGHT HOLDER | United Kingdom | Lighting,WHITE HANGING HEART T-LIGHT HOLDER,United Kingdom,Lighting,1,Holt-Winters,default,336.0,153.07495722586654,182.92504277413346,148.01297664356903,0.0,443.18039144726185
2010-10-06,WHITE HANGING HEART T-LIGHT HOLDER | United Kingdom | Lighting,WHITE HANGING HEART T-LIGHT HOLDER,United Kingdom,Lighting,1,Holt-Winters,default,53.0,140.10226551878296,-87.10226551878296,148.01297664356903,0.0,430.2076997401782
2010-10-07,WHITE HANGING HEART T-LIGHT HOLDER | United Kingdom | Lighting,WHITE HANGING HEART T-LIGHT HOLDER,United Kingdom,Lighting,1,Holt-Winters,default,65.0,162.89820257481546,-97.89820257481546,148.01297664356903,0.0,453.00363679621074
2010-10-08,WHITE HANGING HEART T-LIGHT HOLDER | United Kingdom | Lighting,WHITE HANGING HEART T-LIGHT HOLDER,United Kingdom,Lighting,1,Holt-Winters,default,354.0,109.22968646142004,244.77031353857996,148.01297664356903,0.0,399.33512068281533
2010-10-09,WHITE HANGING HEART T-LIGHT HOLDER | United Kingdom | Lighting,WHITE HANGING HEART T-LIGHT HOLDER,United Kingdom,Lighting,1,Holt-Winters,default,0.0,0.0,0.0,148.01297664356903,0.0,290.1054342213953
2010-10-10,WHITE HANGING HEART T-LIGHT HOLDER | United Kingdom | Lighting,WHITE HANGING HEART T-LIGHT HOLDER,United Kingdom,Lighting,1,Holt-Winters,default,95.0,150.38005661925905,-55.38005661925905,148.01297664356903,0.0,440.48549084065434
2010-10-11,WHITE HANGING HEART T-LIGHT HOLDER | United Kingdom | Lighting,WHITE HANGING HEART T-LIGHT HOLDER,United Kingdom,Lighting,2,Holt-Winters,default,181.0,143.52414350609814,37.47585649390186,148.01297664356903,0.0,433.6295777274934
2010-10-12,WHITE HANGING HEART T-LIGHT HOLDER | United Kingdom | Lighting,WHITE HANGING HEART T-LIGHT HOLDER,United Kingdom,Lighting,2,Holt-Winters,default,123.0,166.53431488784312,-43.534314887843124,148.01297664356903,0.0,456.63974910923844
2010-10-13,WHITE HANGING HEART T-LIGHT HOLDER | United Kingdom | Lighting,WHITE HANGING HEART T-LIGHT HOLDER,United Kingdom,Lighting,2,Holt-Winters,default,96.0,136.00066379907688,-40.000663799076875,148.01297664356903,0.0,426.10609802047213
2010-10-14,WHITE HANGING HEART T-LIGHT HOLDER | United Kingdom | Lighting,WHITE HANGING HEART T-LIGHT HOLDER,United Kingdom,Lighting,2,Holt-Winters,default,363.0,156.85609668092724,206.14390331907276,148.01297664356903,0.0,446.9615309023225
2010-10-15,WHITE HANGING HEART T-LIGHT HOLDER | United Kingdom | Lighting,WHITE HANGING HEART T-LIGHT HOLDER,United Kingdom,Lighting,2,Holt-Winters,default,84.0,117.71477629734612,-33.71477629734612,148.01297664356903,0.0,407.8202105187414
2010-10-16,WHITE HANGING HEART T-LIGHT HOLDER | United Kingdom | Lighting,WHITE HANGING HEART T-LIGHT HOLDER,United Kingdom,Lighting,2,Holt-Winters,default,0.0,0.0,0.0,148.01297664356903,0.0,290.1054342213953
2010-10-17,WHITE HANGING HEART T-LIGHT HOLDER | United Kingdom | Lighting,WHITE HANGING HEART T-LIGHT HOLDER,United Kingdom,Lighting,2,Holt-Winters,default,69.0,144.9959252741755,-75.9959252741755,148.01297664356903,0.0,435.1013594955708
2010-10-18,WHITE HANGING HEART T-LIGHT HOLDER | United Kingdom | Lighting,WHITE HANGING HEART T-LIGHT HOLDER,United Kingdom,Lighting,2,Holt-Winters,default,127.0,143.3676810186613,-16.3676810186613,148.01297664356903,0.0,433.4731152400566
2010-10-19,WHITE HANGING HEART T-LIGHT HOLDER | United Kingdom | Lighting,WHITE HANGING HEART T-LIGHT HOLDER,United Kingdom,Lighting,2,Holt-Winters,default,85.0,166.37785240040628,-81.37785240040628,148.01297664356903,0.0,456.48328662180154
2010-10-20,WHITE HANGING HEART T-LIGHT HOLDER | United Kingdom | Lighting,WHITE HANGING HEART T-LIGHT HOLDER,United Kingdom,Lighting,2,Holt-Winters,default,93.0,135.84420131164003,-42.844201311640035,148.01297664356903,0.0,425.94963553303535
2010-10-21,WHITE HANGING HEART T-LIGHT HOLDER | United Kingdom | Lighting,WHITE HANGING HEART T-LIGHT HOLDER,United Kingdom,Lighting,2,Holt-Winters,default,166.0,156.6996341934904,9.300365806509603,148.01297664356903,0.0,446.8050684148857
2010-10-22,WHITE HANGING HEART T-LIGHT HOLDER | United Kingdom | Lighting,WHITE HANGING HEART T-LIGHT HOLDER,United Kingdom,Lighting,2,Holt-Winters,default,95.0,117.5583138099093,-22.558313809909293,148.01297664356903,0.0,407.6637480313046
2010-10-23,WHITE HANGING HEART T-LIGHT HOLDER | United Kingdom | Lighting,WHITE HANGING HEART T-LIGHT HOLDER,United Kingdom,Lighting,2,Holt-Winters,default,0.0,0.0,0.0,148.01297664356903,0.0,290.1054342213953
2010-10-24,WHITE HANGING HEART T-LIGHT HOLDER | United Kingdom | Lighting,WHITE HANGING HEART T-LIGHT HOLDER,United Kingdom,Lighting,2,Holt-Winters,default,133.0,144.8394627867387,-11.839462786738693,148.01297664356903,0.0,434.944897008134
2010-10-25,WHITE HANGING HEART T-LIGHT HOLDER | United Kingdom | Lighting,WHITE HANGING HEART T-LIGHT HOLDER,United Kingdom,Lighting,2,Holt-Winters,default,471.0,143.2112185312245,327.7887814687755,148.01297664356903,0.0,433.3166527526198
2010-10-26,WHITE HANGING HEART T-LIGHT HOLDER | United Kingdom | Lighting,WHITE HANGING HEART T-LIGHT HOLDER,United Kingdom,Lighting,2,Holt-Winters,default,60.0,166.22138991296947,-106.22138991296947,148.01297664356903,0.0,456.32682413436476
2010-10-27,WHITE HANGING HEART T-LIGHT HOLDER | United Kingdom | Lighting,WHITE HANGING HEART T-LIGHT HOLDER,United Kingdom,Lighting,2,Holt-Winters,default,100.0,135.68773882420322,-35.68773882420322,148.01297664356903,0.0,425.7931730455985
2010-10-28,WHITE HANGING HEART T-LIGHT HOLDER | United Kingdom | Lighting,WHITE HANGING HEART T-LIGHT HOLDER,United Kingdom,Lighting,2,Holt-Winters,default,415.0,156.54317170605358,258.4568282939464,148.01297664356903,0.0,446.6486059274489
2010-10-29,WHITE HANGING HEART T-LIGHT HOLDER | United Kingdom | Lighting,WHITE HANGING HEART T-LIGHT HOLDER,United Kingdom,Lighting,2,Holt-Winters,default,166.0,117.40185132247247,48.59814867752753,148.01297664356903,0.0,407.50728554386774
2010-10-30,WHITE HANGING HEART T-LIGHT HOLDER | United Kingdom | Lighting,WHITE HANGING HEART T-LIGHT HOLDER,United Kingdom,Lighting,2,Holt-Winters,default,0.0,0.0,0.0,148.01297664356903,0.0,290.1054342213953
2010-10-31,WHITE HANGING HEART T-LIGHT HOLDER | United Kingdom | Lighting,WHITE HANGING HEART T-LIGHT HOLDER,United Kingdom,Lighting,2,Holt-Winters,default,156.0,144.68300029930185,11.316999700698148,148.01297664356903,0.0,434.78843452069714
2010-11-01,WHITE HANGING HEART T-LIGHT HOLDER | United Kingdom | Lighting,WHITE HANGING HEART T-LIGHT HOLDER,United Kingdom,Lighting,2,Holt-Winters,default,94.0,143.05475604378765,-49.05475604378765,148.01297664356903,0.0,433.1601902651829
2010-11-02,WHITE HANGING HEART T-LIGHT HOLDER | United Kingdom | Lighting,WHITE HANGING HEART T-LIGHT HOLDER,United Kingdom,Lighting,2,Holt-Winters,default,173.0,166.06492742553266,6.935072574467341,148.01297664356903,0.0,456.170361646928
2010-11-03,WHITE HANGING HEART T-LIGHT HOLDER | United Kingdom | Lighting,WHITE HANGING HEART T-LIGHT HOLDER,United Kingdom,Lighting,2,Holt-Winters,default,171.0,135.5312763367664,35.46872366323359,148.01297664356903,0.0,425.63671055816167
2010-11-04,WHITE HANGING HEART T-LIGHT HOLDER | United Kingdom | Lighting,WHITE HANGING HEART T-LIGHT HOLDER,United Kingdom,Lighting,2,Holt-Winters,default,249.0,156.38670921861677,92.61329078138323,148.01297664356903,0.0,446.49214344001206
2010-11-05,WHITE HANGING HEART T-LIGHT HOLDER | United Kingdom | Lighting,WHITE HANGING HEART T-LIGHT HOLDER,United Kingdom,Lighting,2,Holt-Winters,default,193.0,117.24538883503566,75.75461116496434,148.01297664356903,0.0,407.35082305643095
2010-11-06,WHITE HANGING HEART T-LIGHT HOLDER | United Kingdom | Lighting,WHITE HANGING HEART T-LIGHT HOLDER,United Kingdom,Lighting,2,Holt-Winters,default,0.0,0.0,0.0,148.01297664356903,0.0,290.1054342213953
2010-11-07,WHITE HANGING HEART T-LIGHT HOLDER | United Kingdom | Lighting,WHITE HANGING HEART T-LIGHT HOLDER,United Kingdom,Lighting,2,Holt-Winters,default,101.0,144.52653781186504,-43.52653781186504,148.01297664356903,0.0,434.63197203326035
2010-11-08,WHITE HANGING HEART T-LIGHT HOLDER | United Kingdom | Lighting,WHITE HANGING HEART T-LIGHT HOLDER,United Kingdom,Lighting,2,Holt-Winters,default,104.0,142.89829355635084,-38.898293556350836,148.01297664356903,0.0,433.0037277777461
2010-11-09,WHITE HANGING HEART T-LIGHT HOLDER | United Kingdom | Lighting,WHITE HANGING HEART T-LIGHT HOLDER,United Kingdom,Lighting,2,Holt-Winters,default,90.0,165.90846493809582,-75.90846493809582,148.01297664356903,0.0,456.0138991594911
2010-11-10,WHITE HANGING HEART T-LIGHT HOLDER | United Kingdom | Lighting,WHITE HANGING HEART T-LIGHT HOLDER,United Kingdom,Lighting,3,Holt-Winters,default,924.0,137.55376898864466,786.4462310113554,148.01297664356903,0.0,427.65920321003995
2010-11-11,WHITE HANGING HEART T-LIGHT HOLDER | United Kingdom | Lighting,WHITE HANGING HEART T-LIGHT HOLDER,United Kingdom,Lighting,3,Holt-Winters,default,136.0,176.31437957898615,-40.31437957898615,148.01297664356903,0.0,466.41981380038146
2010-11-12,WHITE HANGING HEART T-LIGHT HOLDER | United Kingdom | Lighting,WHITE HANGING HEART T-LIGHT HOLDER,United Kingdom,Lighting,3,Holt-Winters,default,188.0,123.2630245150991,64.7369754849009,148.01297664356903,0.0,413.3684587364944
2010-11-13,WHITE HANGING HEART T-LIGHT HOLDER | United Kingdom | Lighting,WHITE HANGING HEART T-LIGHT HOLDER,United Kingdom,Lighting,3,Holt-Winters,default,0.0,1.4788914741124302,-1.4788914741124302,148.01297664356903,0.0,291.5843256955077
