CustomerID,ChurnProbability,RetentionProbability,NextPurchaseProbability,RiskCategory,PredictedChurn,PredictedChurnLabel,RiskScore,ProbabilityConfidence
13223,0.221690355810914,0.778309644189086,0.6453,Low,1,Churn,22.17,0.969764689939366
17866,0.8497467685518072,0.15025323144819275,0.1528,Critical,1,Churn,84.97,0.9460153808433736
13145,0.15675835581091413,0.8432416441890859,0.7247,Low,1,Churn,15.68,0.969764689939366
12632,0.8309027685518072,0.16909723144819278,0.2233,Critical,1,Churn,83.09,0.9460153808433736
16491,0.304506355810914,0.695493644189086,0.5197,Medium,1,Churn,30.45,0.969764689939366
17023,0.2366503558109141,0.7633496441890859,0.6179,Low,1,Churn,23.67,0.969764689939366
13041,0.22196635581091395,0.778033644189086,0.6769,Low,1,Churn,22.2,0.969764689939366
12842,0.2589583558109141,0.7410416441890859,0.5705,Low,1,Churn,25.9,0.969764689939366
16175,0.7930027685518073,0.20699723144819276,0.2775,High,1,Churn,79.3,0.9460153808433736
17135,0.1476223558109141,0.8523776441890859,0.7493,Low,1,Churn,14.76,0.969764689939366
15309,0.7901507685518072,0.20984923144819279,0.3123,High,1,Churn,79.02,0.9460153808433736
15197,0.2111263558109141,0.7888736441890859,0.6556,Low,1,Churn,21.11,0.969764689939366
17281,0.13217435581091408,0.8678256441890859,0.7771,Low,1,Churn,13.22,0.969764689939366
16155,0.14401835581091404,0.855981644189086,0.7787,Low,1,Churn,14.4,0.969764689939366
15105,0.2836063558109141,0.7163936441890859,0.5386,Medium,1,Churn,28.36,0.969764689939366
17179,0.19771835581091413,0.8022816441890859,0.6669,Low,1,Churn,19.77,0.969764689939366
14055,0.8502427685518072,0.14975723144819275,0.1868,Critical,1,Churn,85.02,0.9460153808433736
12648,0.25224635581091404,0.747753644189086,0.603,Low,1,Churn,25.22,0.969764689939366
17746,0.7901507685518072,0.20984923144819279,0.288,High,1,Churn,79.02,0.9460153808433736
14075,0.2185543558109142,0.7814456441890858,0.6522,Low,1,Churn,21.86,0.969764689939366
16955,0.15479435581091405,0.845205644189086,0.7194,Low,1,Churn,15.48,0.969764689939366
13140,0.1634943558109141,0.8365056441890859,0.7119,Low,1,Churn,16.35,0.969764689939366
16472,0.2799623558109141,0.7200376441890859,0.5545,Medium,1,Churn,28.0,0.969764689939366
14618,0.1556063558109141,0.8443936441890859,0.746,Low,1,Churn,15.56,0.969764689939366
17952,0.1590543558109141,0.8409456441890859,0.7379,Low,1,Churn,15.91,0.969764689939366
12785,0.8445467685518072,0.15545323144819276,0.1876,Critical,1,Churn,84.45,0.9460153808433736
16387,0.19399835581091407,0.8060016441890859,0.684,Low,1,Churn,19.4,0.969764689939366
15254,0.8320427685518073,0.16795723144819277,0.2304,Critical,1,Churn,83.2,0.9460153808433736
13770,0.21589035581091398,0.784109644189086,0.6641,Low,1,Churn,21.59,0.969764689939366
13541,0.27355835581091403,0.726441644189086,0.5636,Medium,1,Churn,27.36,0.969764689939366
16784,0.16696635581091412,0.8330336441890859,0.7117,Low,1,Churn,16.7,0.969764689939366
13595,0.8019067685518072,0.19809323144819277,0.27,Critical,1,Churn,80.19,0.9460153808433736
13415,0.7746307685518072,0.22536923144819276,0.3105,High,1,Churn,77.46,0.9460153808433736
12761,0.8100227685518073,0.18997723144819273,0.2667,Critical,1,Churn,81.0,0.9460153808433736
17609,0.15970235581091408,0.8402976441890859,0.7732,Low,1,Churn,15.97,0.969764689939366
13287,0.8144947685518072,0.18550523144819278,0.2627,Critical,1,Churn,81.45,0.9460153808433736
16493,0.24768235581091402,0.752317644189086,0.6225,Low,1,Churn,24.77,0.969764689939366
16958,0.3219303558109141,0.6780696441890859,0.5012,Medium,1,Churn,32.19,0.969764689939366
13155,0.169166355810914,0.830833644189086,0.7069,Low,1,Churn,16.92,0.969764689939366
16049,0.18241035581091414,0.8175896441890859,0.6883,Low,1,Churn,18.24,0.969764689939366
15794,0.8410707685518073,0.15892923144819276,0.2578,Critical,1,Churn,84.11,0.9460153808433736
17482,0.8337827685518072,0.16621723144819278,0.2049,Critical,1,Churn,83.38,0.9460153808433736
15574,0.17111835581091417,0.8288816441890858,0.7112,Low,1,Churn,17.11,0.969764689939366
12370,0.8131227685518072,0.1868772314481928,0.2785,Critical,1,Churn,81.31,0.9460153808433736
16384,0.2820423558109141,0.7179576441890859,0.5427,Medium,1,Churn,28.2,0.969764689939366
14522,0.7819987685518073,0.21800123144819278,0.3309,High,1,Churn,78.2,0.9460153808433736
14687,0.25327035581091417,0.7467296441890858,0.5837,Low,1,Churn,25.33,0.969764689939366
16861,0.19997035581091416,0.8000296441890858,0.6827,Low,1,Churn,20.0,0.969764689939366
15850,0.1677143558109142,0.8322856441890858,0.7121,Low,1,Churn,16.77,0.969764689939366
18196,0.8369027685518072,0.16309723144819277,0.1884,Critical,1,Churn,83.69,0.9460153808433736
14226,0.32543035581091395,0.674569644189086,0.4974,Medium,1,Churn,32.54,0.969764689939366
16092,0.7995347685518073,0.20046523144819275,0.2746,High,1,Churn,79.95,0.9460153808433736
17801,0.25783035581091407,0.7421696441890859,0.5976,Medium,1,Churn,25.78,0.969764689939366
14838,0.2754223558109141,0.7245776441890859,0.5535,Medium,1,Churn,27.54,0.969764689939366
16676,0.24244635581091423,0.7575536441890858,0.6199,Low,1,Churn,24.24,0.969764689939366
12449,0.25071035581091405,0.749289644189086,0.6091,Low,1,Churn,25.07,0.969764689939366
17356,0.7793987685518072,0.22060123144819277,0.3264,High,1,Churn,77.94,0.9460153808433736
12379,0.2728583558109141,0.7271416441890859,0.5597,Medium,1,Churn,27.29,0.969764689939366
15331,0.7943867685518072,0.20561323144819277,0.2902,High,1,Churn,79.44,0.9460153808433736
17545,0.21098235581091407,0.7890176441890859,0.6529,Low,1,Churn,21.1,0.969764689939366
14820,0.14854235581091402,0.851457644189086,0.763,Low,1,Churn,14.85,0.969764689939366
17987,0.15974235581091412,0.8402576441890859,0.736,Low,1,Churn,15.97,0.969764689939366
16386,0.279858355810914,0.720141644189086,0.5442,Medium,1,Churn,27.99,0.969764689939366
12847,0.2796103558109141,0.7203896441890859,0.5442,Medium,1,Churn,27.96,0.969764689939366
12670,0.24314235581091403,0.756857644189086,0.5769,Low,1,Churn,24.31,0.969764689939366
12423,0.2352263558109141,0.7647736441890859,0.6078,Low,1,Churn,23.52,0.969764689939366
12373,0.8460627685518073,0.15393723144819274,0.2155,Critical,1,Churn,84.61,0.9460153808433736
12426,0.9051987685518073,0.09480123144819276,0.1164,Critical,1,Churn,90.52,0.9460153808433736
15994,0.27055835581091414,0.7294416441890859,0.5505,Low,1,Churn,27.06,0.969764689939366
14565,0.8718627685518072,0.12813723144819275,0.1501,Critical,1,Churn,87.19,0.9460153808433736
13989,0.7849507685518072,0.21504923144819277,0.3012,High,1,Churn,78.5,0.9460153808433736
13023,0.8842907685518072,0.11570923144819276,0.1388,Critical,1,Churn,88.43,0.9460153808433736
14947,0.17985835581091403,0.820141644189086,0.7129,Low,1,Churn,17.99,0.969764689939366
15809,0.8247667685518072,0.17523323144819275,0.219,Critical,1,Churn,82.48,0.9460153808433736
13208,0.2588423558109141,0.7411576441890859,0.5941,Medium,1,Churn,25.88,0.969764689939366
15908,0.8237147685518073,0.17628523144819278,0.2373,Critical,1,Churn,82.37,0.9460153808433736
13026,0.7745787685518073,0.22542123144819276,0.3166,High,1,Churn,77.46,0.9460153808433736
17854,0.7732747685518068,0.22672523144819326,0.3107,High,1,Churn,77.33,0.9460153808433707
14326,0.8250187685518072,0.17498123144819278,0.2208,Critical,1,Churn,82.5,0.9460153808433736
16769,0.8043187685518072,0.19568123144819277,0.2524,Critical,1,Churn,80.43,0.9460153808433736
16262,0.26390235581091404,0.736097644189086,0.5595,Low,1,Churn,26.39,0.969764689939366
13370,0.25324235581091403,0.746757644189086,0.5721,Low,1,Churn,25.32,0.969764689939366
18179,0.8405427685518072,0.1594572314481928,0.1965,Critical,1,Churn,84.05,0.9460153808433736
13856,0.7150747685518073,0.28492523144819276,0.4376,High,1,Churn,71.51,0.9460153808433736
12987,0.23595435581091406,0.7640456441890859,0.6257,Low,1,Churn,23.6,0.969764689939366
13049,0.23785835581091408,0.7621416441890859,0.6083,Low,1,Churn,23.79,0.969764689939366
16071,0.8043787685518072,0.19562123144819277,0.2671,Critical,1,Churn,80.44,0.9460153808433736
16638,0.10750635581091406,0.8924936441890859,0.835,Low,1,Churn,10.75,0.969764689939366
14484,0.22240235581091405,0.777597644189086,0.638,Low,1,Churn,22.24,0.969764689939366
16972,0.22890635581091412,0.7710936441890859,0.6163,Low,1,Churn,22.89,0.969764689939366
13108,0.2081183558109141,0.7918816441890859,0.6417,Low,1,Churn,20.81,0.969764689939366
17492,0.8249587685518072,0.17504123144819278,0.2308,Critical,1,Churn,82.5,0.9460153808433736
13614,0.25159435581091405,0.748405644189086,0.574,Low,1,Churn,25.16,0.969764689939366
14942,0.20043835581091396,0.799561644189086,0.678,Low,1,Churn,20.04,0.969764689939366
16465,0.25815835581091406,0.7418416441890859,0.602,Medium,1,Churn,25.82,0.969764689939366
16451,0.8505347685518072,0.14946523144819276,0.1829,Critical,1,Churn,85.05,0.9460153808433736
14714,0.23047435581091402,0.769525644189086,0.6241,Low,1,Churn,23.05,0.969764689939366
14228,0.23970635581091404,0.760293644189086,0.6436,Low,1,Churn,23.97,0.969764689939366
16172,0.7905947685518072,0.20940523144819276,0.2913,High,1,Churn,79.06,0.9460153808433736
12588,0.22043435581091408,0.7795656441890859,0.6402,Low,1,Churn,22.04,0.969764689939366
15420,0.19288235581091417,0.8071176441890858,0.7237,Low,1,Churn,19.29,0.969764689939366
14302,0.24882635581091406,0.7511736441890859,0.6033,Low,1,Churn,24.88,0.969764689939366
18275,0.8574467685518072,0.14255323144819276,0.1674,Critical,1,Churn,85.74,0.9460153808433736
17734,0.8031627685518072,0.19683723144819273,0.2706,Critical,1,Churn,80.32,0.9460153808433736
16344,0.8048227685518072,0.1951772314481928,0.2609,Critical,1,Churn,80.48,0.9460153808433736
16593,0.17343835581091405,0.826561644189086,0.7196,Low,1,Churn,17.34,0.969764689939366
13589,0.23212635581091412,0.7678736441890859,0.6476,Low,1,Churn,23.21,0.969764689939366
17764,0.22701835581091412,0.7729816441890859,0.6247,Low,1,Churn,22.7,0.969764689939366
13713,0.22648235581091414,0.7735176441890859,0.6373,Low,1,Churn,22.65,0.969764689939366
13727,0.7607507685518072,0.23924923144819277,0.3758,High,1,Churn,76.08,0.9460153808433736
15723,0.22517835581091405,0.774821644189086,0.6477,Low,1,Churn,22.52,0.969764689939366
17525,0.24993835581091406,0.7500616441890859,0.5899,Low,1,Churn,24.99,0.969764689939366
16183,0.19911835581091408,0.8008816441890859,0.697,Low,1,Churn,19.91,0.969764689939366
15605,0.14548635581091396,0.854513644189086,0.75,Low,1,Churn,14.55,0.969764689939366
15070,0.18212235581091407,0.8178776441890859,0.6791,Low,1,Churn,18.21,0.969764689939366
16075,0.8333147685518072,0.16668523144819275,0.2145,Critical,1,Churn,83.33,0.9460153808433736
17787,0.25349035581091406,0.7465096441890859,0.5711,Low,1,Churn,25.35,0.969764689939366
13286,0.8981547685518072,0.10184523144819277,0.124,Critical,1,Churn,89.82,0.9460153808433736
13617,0.17345035581091406,0.8265496441890859,0.7537,Low,1,Churn,17.35,0.969764689939366
12537,0.30243435581091416,0.6975656441890858,0.5208,Medium,1,Churn,30.24,0.969764689939366
15266,0.17267835581091406,0.8273216441890859,0.7078,Low,1,Churn,17.27,0.969764689939366
17633,0.1770343558109141,0.8229656441890859,0.7197,Low,1,Churn,17.7,0.969764689939366
18116,0.13355835581091402,0.866441644189086,0.8006,Low,1,Churn,13.36,0.969764689939366
13363,0.30373835581091413,0.6962616441890859,0.5195,Medium,1,Churn,30.37,0.969764689939366
16496,0.2370903558109141,0.7629096441890859,0.6461,Low,1,Churn,23.71,0.969764689939366
17681,0.7674507685518073,0.23254923144819276,0.3653,High,1,Churn,76.75,0.9460153808433736
13921,0.19840635581091404,0.801593644189086,0.685,Low,1,Churn,19.84,0.969764689939366
14248,0.8311587685518073,0.16884123144819274,0.201,Critical,1,Churn,83.12,0.9460153808433736
18163,0.8957307685518072,0.10426923144819278,0.1265,Critical,1,Churn,89.57,0.9460153808433736
17756,0.17233035581091405,0.827669644189086,0.7238,Low,1,Churn,17.23,0.969764689939366
12786,0.8996667685518073,0.10033323144819277,0.1225,Critical,1,Churn,89.97,0.9460153808433736
17547,0.22875035581091407,0.7712496441890859,0.5911,Low,1,Churn,22.88,0.969764689939366
17141,0.2145543558109142,0.7854456441890858,0.6692,Low,1,Churn,21.46,0.969764689939366
14871,0.7629827685518072,0.23701723144819276,0.3372,High,1,Churn,76.3,0.9460153808433736
17530,0.17280635581091408,0.8271936441890859,0.6804,Low,1,Churn,17.28,0.969764689939366
17624,0.29213035581091407,0.7078696441890859,0.5261,Medium,1,Churn,29.21,0.969764689939366
18187,0.9030787685518072,0.09692123144819276,0.1184,Critical,1,Churn,90.31,0.9460153808433736
13729,0.2518783558109141,0.7481216441890859,0.6025,Low,1,Churn,25.19,0.969764689939366
16354,0.19545035581091408,0.8045496441890859,0.6647,Low,1,Churn,19.55,0.969764689939366
12703,0.8167467685518073,0.18325323144819275,0.2718,Critical,1,Churn,81.67,0.9460153808433736
13264,0.32752635581091405,0.672473644189086,0.4943,Medium,1,Churn,32.75,0.969764689939366
16907,0.12108635581091398,0.878913644189086,0.7923,Low,1,Churn,12.11,0.969764689939366
13937,0.2978063558109141,0.7021936441890859,0.5244,Medium,1,Churn,29.78,0.969764689939366
15695,0.8539387685518072,0.14606123144819277,0.1851,Critical,1,Churn,85.39,0.9460153808433736
15636,0.2877183558109141,0.7122816441890859,0.5399,Medium,1,Churn,28.77,0.969764689939366
17499,0.8899347685518072,0.11006523144819276,0.1306,Critical,1,Churn,88.99,0.9460153808433736
15157,0.8572147685518072,0.14278523144819275,0.1664,Critical,1,Churn,85.72,0.9460153808433736
13537,0.26457835581091416,0.7354216441890858,0.5945,Medium,1,Churn,26.46,0.969764689939366
13604,0.9068507685518072,0.09314923144819276,0.1147,Critical,1,Churn,90.69,0.9460153808433736
16269,0.32564635581091417,0.6743536441890858,0.4963,Medium,1,Churn,32.56,0.969764689939366
17860,0.1556103558109141,0.8443896441890859,0.7234,Low,1,Churn,15.56,0.969764689939366
14315,0.8467147685518073,0.15328523144819278,0.1972,Critical,1,Churn,84.67,0.9460153808433736
15777,0.21462235581091416,0.7853776441890858,0.6576,Low,1,Churn,21.46,0.969764689939366
15845,0.8054907685518072,0.19450923144819277,0.2696,Critical,1,Churn,80.55,0.9460153808433736
14026,0.8378627685518072,0.16213723144819275,0.1872,Critical,1,Churn,83.79,0.9460153808433736
17158,0.8472387685518072,0.15276123144819276,0.189,Critical,1,Churn,84.72,0.9460153808433736
16227,0.8378667685518073,0.16213323144819275,0.1981,Critical,1,Churn,83.79,0.9460153808433736
16468,0.8196747685518072,0.1803252314481928,0.2433,Critical,1,Churn,81.97,0.9460153808433736
17362,0.1817183558109141,0.8182816441890859,0.7194,Low,1,Churn,18.17,0.969764689939366
14167,0.7699547685518072,0.23004523144819278,0.3232,High,1,Churn,77.0,0.9460153808433736
14474,0.8955067685518072,0.10449323144819275,0.1266,Critical,1,Churn,89.55,0.9460153808433736
15322,0.8763507685518073,0.12364923144819276,0.1467,Critical,1,Churn,87.64,0.9460153808433736
17649,0.8193387685518072,0.18066123144819277,0.2457,Critical,1,Churn,81.93,0.9460153808433736
13057,0.8011907685518073,0.19880923144819276,0.2837,Critical,1,Churn,80.12,0.9460153808433736
12485,0.8862187685518073,0.11378123144819276,0.1359,Critical,1,Churn,88.62,0.9460153808433736
14398,0.2598383558109141,0.7401616441890859,0.5696,Low,1,Churn,25.98,0.969764689939366
13466,0.20026635581091412,0.7997336441890859,0.6924,Low,1,Churn,20.03,0.969764689939366
16726,0.22428235581091416,0.7757176441890858,0.6355,Low,1,Churn,22.43,0.969764689939366
13296,0.1918063558109142,0.8081936441890858,0.7255,Low,1,Churn,19.18,0.969764689939366
14584,0.21488235581091408,0.7851176441890859,0.6699,Low,1,Churn,21.49,0.969764689939366
18084,0.21714235581091412,0.7828576441890859,0.6577,Low,1,Churn,21.71,0.969764689939366
14284,0.9066907685518072,0.09330923144819277,0.1146,Critical,1,Churn,90.67,0.9460153808433736
17886,0.24915035581091405,0.750849644189086,0.6166,Low,1,Churn,24.92,0.969764689939366
15970,0.8991387685518072,0.10086123144819277,0.1227,Critical,1,Churn,89.91,0.9460153808433736
14902,0.2562143558109141,0.7437856441890859,0.5682,Low,1,Churn,25.62,0.969764689939366
13439,0.24681835581091405,0.753181644189086,0.5816,Low,1,Churn,24.68,0.969764689939366
17825,0.7897147685518072,0.21028523144819275,0.3169,High,1,Churn,78.97,0.9460153808433736
16693,0.23441035581091418,0.7655896441890858,0.6205,Low,1,Churn,23.44,0.969764689939366
14324,0.2711863558109141,0.7288136441890859,0.5474,Low,1,Churn,27.12,0.969764689939366
13656,0.8341547685518073,0.16584523144819277,0.2126,Critical,1,Churn,83.42,0.9460153808433736
17142,0.230354355810914,0.769645644189086,0.6236,Low,1,Churn,23.04,0.969764689939366
15995,0.30852635581091403,0.691473644189086,0.5137,Medium,1,Churn,30.85,0.969764689939366
13922,0.27402235581091394,0.7259776441890861,0.5832,Medium,1,Churn,27.4,0.969764689939366
15608,0.30943035581091416,0.6905696441890858,0.5128,Medium,1,Churn,30.94,0.969764689939366
14551,0.18765835581091406,0.8123416441890859,0.7193,Low,1,Churn,18.77,0.969764689939366
14890,0.8511867685518072,0.14881323144819278,0.2019,Critical,1,Churn,85.12,0.9460153808433736
16658,0.1179823558109141,0.8820176441890859,0.8084,Low,1,Churn,11.8,0.969764689939366
15235,0.10895035581091406,0.8910496441890859,0.8408,Low,1,Churn,10.9,0.969764689939366
14037,0.7754787685518072,0.22452123144819278,0.3124,High,1,Churn,77.55,0.9460153808433736
17834,0.2562903558109141,0.7437096441890859,0.6014,Low,1,Churn,25.63,0.969764689939366
15814,0.254994355810914,0.745005644189086,0.5658,Low,1,Churn,25.5,0.969764689939366
14350,0.2226583558109141,0.7773416441890859,0.63,Low,1,Churn,22.27,0.969764689939366
14696,0.20975435581091395,0.790245644189086,0.6436,Low,1,Churn,20.98,0.969764689939366
14321,0.2720383558109142,0.7279616441890858,0.5815,Medium,1,Churn,27.2,0.969764689939366
14809,0.8364227685518073,0.16357723144819275,0.2512,Critical,1,Churn,83.64,0.9460153808433736
14953,0.22219035581091406,0.7778096441890859,0.6719,Low,1,Churn,22.22,0.969764689939366
13585,0.8187787685518072,0.18122123144819277,0.2293,Critical,1,Churn,81.88,0.9460153808433736
15207,0.231778355810914,0.768221644189086,0.6391,Low,1,Churn,23.18,0.969764689939366
13987,0.21154635581091408,0.7884536441890859,0.6603,Low,1,Churn,21.15,0.969764689939366
16407,0.1722783558109141,0.8277216441890859,0.743,Low,1,Churn,17.23,0.969764689939366
13134,0.24560235581091416,0.7543976441890858,0.6164,Low,1,Churn,24.56,0.969764689939366
18271,0.8617827685518072,0.13821723144819276,0.1667,Critical,1,Churn,86.18,0.9460153808433736
15973,0.16132635581091403,0.838673644189086,0.7273,Low,1,Churn,16.13,0.969764689939366
13029,0.22441435581091418,0.7755856441890858,0.6016,Low,1,Churn,22.44,0.969764689939366
14151,0.8582867685518072,0.14171323144819276,0.1927,Critical,1,Churn,85.83,0.9460153808433736
17237,0.2093503558109141,0.7906496441890859,0.6555,Low,1,Churn,20.94,0.969764689939366
13320,0.26967035581091414,0.7303296441890859,0.5934,Medium,1,Churn,26.97,0.969764689939366
17782,0.21027835581091403,0.789721644189086,0.6794,Low,1,Churn,21.03,0.969764689939366
16646,0.3320023558109142,0.6679976441890858,0.489,Medium,1,Churn,33.2,0.969764689939366
14182,0.22736635581091402,0.772633644189086,0.6596,Low,1,Churn,22.74,0.969764689939366
16903,0.221362355810914,0.778637644189086,0.6367,Low,1,Churn,22.14,0.969764689939366
13814,0.8866387685518072,0.11336123144819277,0.1352,Critical,1,Churn,88.66,0.9460153808433736
15363,0.21842235581091396,0.781577644189086,0.6131,Low,1,Churn,21.84,0.969764689939366
17349,0.17107435581091401,0.828925644189086,0.7188,Low,1,Churn,17.11,0.969764689939366
16614,0.26505435581091397,0.734945644189086,0.5576,Low,1,Churn,26.51,0.969764689939366
14583,0.20693035581091412,0.7930696441890859,0.6501,Low,1,Churn,20.69,0.969764689939366
16411,0.1721463558109141,0.8278536441890859,0.7061,Low,1,Churn,17.21,0.969764689939366
14142,0.22628635581091405,0.773713644189086,0.5935,Low,1,Churn,22.63,0.969764689939366
14139,0.7961347685518072,0.20386523144819277,0.2804,High,1,Churn,79.61,0.9460153808433736
17080,0.14345435581091415,0.8565456441890859,0.7798,Low,1,Churn,14.35,0.969764689939366
15428,0.21354235581091396,0.786457644189086,0.6391,Low,1,Churn,21.35,0.969764689939366
12866,0.8241667685518073,0.17583323144819277,0.2342,Critical,1,Churn,82.42,0.9460153808433736
16996,0.18777435581091417,0.8122256441890858,0.7047,Low,1,Churn,18.78,0.969764689939366
14932,0.19119835581091416,0.8088016441890858,0.6716,Low,1,Churn,19.12,0.969764689939366
15356,0.13901835581091415,0.8609816441890858,0.776,Low,1,Churn,13.9,0.969764689939366
16132,0.8417307685518072,0.15826923144819277,0.208,Critical,1,Churn,84.17,0.9460153808433736
16704,0.8540507685518073,0.14594923144819277,0.1947,Critical,1,Churn,85.41,0.9460153808433736
13583,0.9096107685518072,0.09038923144819276,0.1098,Critical,1,Churn,90.96,0.9460153808433736
13514,0.24591035581091414,0.7540896441890859,0.6161,Low,1,Churn,24.59,0.969764689939366
16679,0.17761435581091412,0.8223856441890859,0.676,Low,1,Churn,17.76,0.969764689939366
13864,0.281418355810914,0.718581644189086,0.5411,Medium,1,Churn,28.14,0.969764689939366
16862,0.7823107685518073,0.21768923144819274,0.3234,High,1,Churn,78.23,0.9460153808433736
15223,0.8345187685518072,0.16548123144819277,0.2065,Critical,1,Churn,83.45,0.9460153808433736
14425,0.2551703558109141,0.7448296441890859,0.597,Low,1,Churn,25.52,0.969764689939366
17796,0.14103835581091417,0.8589616441890858,0.7738,Low,1,Churn,14.1,0.969764689939366
17081,0.19584235581091414,0.8041576441890859,0.6874,Low,1,Churn,19.58,0.969764689939366
15097,0.8333107685518072,0.16668923144819278,0.2562,Critical,1,Churn,83.33,0.9460153808433736
14477,0.2544063558109141,0.7455936441890859,0.5973,Low,1,Churn,25.44,0.969764689939366
15393,0.8178067685518072,0.18219323144819277,0.2467,Critical,1,Churn,81.78,0.9460153808433736
17463,0.8403507685518072,0.15964923144819276,0.217,Critical,1,Churn,84.04,0.9460153808433736
14460,0.1662863558109141,0.8337136441890859,0.7471,Low,1,Churn,16.63,0.969764689939366
13622,0.9127987685518072,0.08720123144819278,0.1077,Critical,1,Churn,91.28,0.9460153808433736
13433,0.7809387685518072,0.21906123144819273,0.3086,High,1,Churn,78.09,0.9460153808433736
17490,0.250338355810914,0.749661644189086,0.5721,Low,1,Churn,25.03,0.969764689939366
15715,0.7636187685518072,0.23638123144819279,0.3653,High,1,Churn,76.36,0.9460153808433736
14412,0.318586355810914,0.681413644189086,0.5029,Medium,1,Churn,31.86,0.969764689939366
14558,0.8197987685518072,0.18020123144819278,0.2686,Critical,1,Churn,81.98,0.9460153808433736
13285,0.8473867685518073,0.15261323144819275,0.2108,Critical,1,Churn,84.74,0.9460153808433736
16723,0.29646635581091396,0.703533644189086,0.5199,Medium,1,Churn,29.65,0.969764689939366
16037,0.8496627685518072,0.15033723144819278,0.1832,Critical,1,Churn,84.97,0.9460153808433736
15713,0.17817035581091412,0.8218296441890859,0.6744,Low,1,Churn,17.82,0.969764689939366
15289,0.8372387685518072,0.16276123144819277,0.1861,Critical,1,Churn,83.72,0.9460153808433736
13820,0.2419823558109142,0.7580176441890858,0.6112,Low,1,Churn,24.2,0.969764689939366
15549,0.20188635581091408,0.7981136441890859,0.6946,Low,1,Churn,20.19,0.969764689939366
14423,0.2939503558109141,0.7060496441890859,0.5233,Medium,1,Churn,29.4,0.969764689939366
13840,0.311738355810914,0.688261644189086,0.51,Medium,1,Churn,31.17,0.969764689939366
13781,0.8611507685518072,0.13884923144819278,0.1659,Critical,1,Churn,86.12,0.9460153808433736
15303,0.8557187685518073,0.14428123144819277,0.174,Critical,1,Churn,85.57,0.9460153808433736
13873,0.16080635581091396,0.839193644189086,0.7425,Low,1,Churn,16.08,0.969764689939366
15677,0.2746063558109142,0.7253936441890858,0.5605,Medium,1,Churn,27.46,0.969764689939366
17411,0.24971435581091406,0.7502856441890859,0.5685,Low,1,Churn,24.97,0.969764689939366
15945,0.15002235581091405,0.849977644189086,0.7277,Low,1,Churn,15.0,0.969764689939366
17062,0.1339623558109141,0.8660376441890859,0.7783,Low,1,Churn,13.4,0.969764689939366
17513,0.2594103558109141,0.7405896441890859,0.5843,Low,1,Churn,25.94,0.969764689939366
14450,0.17086235581091413,0.8291376441890859,0.7153,Low,1,Churn,17.09,0.969764689939366
17380,0.24817035581091407,0.7518296441890859,0.6173,Low,1,Churn,24.82,0.969764689939366
17323,0.18861435581091401,0.811385644189086,0.7128,Low,1,Churn,18.86,0.969764689939366
14413,0.234326355810914,0.765673644189086,0.6276,Low,1,Churn,23.43,0.969764689939366
17963,0.7756747685518073,0.22432523144819277,0.3104,High,1,Churn,77.57,0.9460153808433736
13237,0.2835303558109141,0.7164696441890859,0.5384,Medium,1,Churn,28.35,0.969764689939366
17221,0.8103667685518072,0.18963323144819277,0.2842,Critical,1,Churn,81.04,0.9460153808433736
17629,0.23349435581091404,0.766505644189086,0.6232,Low,1,Churn,23.35,0.969764689939366
13405,0.8078547685518073,0.19214523144819276,0.2467,Critical,1,Churn,80.79,0.9460153808433736
16884,0.8393907685518073,0.16060923144819275,0.2212,Critical,1,Churn,83.94,0.9460153808433736
17155,0.7689947685518073,0.2310052314481928,0.3337,High,1,Churn,76.9,0.9460153808433736
14563,0.8405587685518072,0.15944123144819278,0.1984,Critical,1,Churn,84.06,0.9460153808433736
14078,0.16286635581091402,0.837133644189086,0.7223,Low,1,Churn,16.29,0.969764689939366
12880,0.24057835581091414,0.7594216441890859,0.5806,Low,1,Churn,24.06,0.969764689939366
12868,0.17055035581091404,0.829449644189086,0.7239,Low,1,Churn,17.06,0.969764689939366
15183,0.8045507685518072,0.19544923144819276,0.2873,Critical,1,Churn,80.46,0.9460153808433736
15639,0.29767435581091406,0.7023256441890859,0.5247,Medium,1,Churn,29.77,0.969764689939366
15114,0.22836235581091402,0.771637644189086,0.6276,Low,1,Churn,22.84,0.969764689939366
17998,0.2047863558109141,0.7952136441890859,0.6472,Low,1,Churn,20.48,0.969764689939366
17172,0.289838355810914,0.710161644189086,0.5268,Medium,1,Churn,28.98,0.969764689939366
16692,0.26212635581091415,0.7378736441890859,0.5761,Low,1,Churn,26.21,0.969764689939366
16428,0.22591835581091413,0.7740816441890859,0.6545,Low,1,Churn,22.59,0.969764689939366
17926,0.250878355810914,0.749121644189086,0.6262,Medium,1,Churn,25.09,0.969764689939366
12699,0.313178355810914,0.686821644189086,0.5082,Medium,1,Churn,31.32,0.969764689939366
14087,0.2703183558109141,0.7296816441890859,0.5473,Low,1,Churn,27.03,0.969764689939366
16441,0.2396543558109141,0.7603456441890859,0.6176,Low,1,Churn,23.97,0.969764689939366
16680,0.8333547685518072,0.16664523144819277,0.2285,Critical,1,Churn,83.34,0.9460153808433736
13435,0.22859835581091414,0.7714016441890859,0.6009,Low,1,Churn,22.86,0.969764689939366
12580,0.8971027685518073,0.10289723144819277,0.1238,Critical,1,Churn,89.71,0.9460153808433736
16534,0.9072267685518073,0.09277323144819276,0.1125,Critical,1,Churn,90.72,0.9460153808433736
