CustomerID,Recency,Frequency,Monetary,Orders,Revenue,LastPurchase,FirstPurchase,R_score,F_score,M_score,RFM_Score,CustomerRank,CustomerTier
17746.0,107,3,793.9300000000001,3,793.9300000000001,2010-08-25 13:31:00,2010-04-08 12:54:00,2,3,3,233,1989,Mid
14075.0,39,3,792.61,3,792.61,2010-11-01 13:15:00,2010-06-16 14:47:00,3,3,3,333,1990,Mid
16955.0,4,4,790.74,4,790.74,2010-12-06 10:38:00,2010-01-31 11:38:00,4,3,3,433,1991,Mid
13140.0,2,3,790.71,3,790.71,2010-12-08 15:12:00,2010-08-05 19:05:00,4,3,3,433,1992,Mid
16472.0,70,2,789.6,2,789.6,2010-10-01 13:56:00,2010-04-21 11:48:00,2,2,3,223,1993,Mid
14618.0,12,4,788.88,4,788.88,2010-11-28 10:24:00,2010-06-11 10:11:00,4,3,3,433,1994,Mid
17952.0,14,4,788.46,4,788.46,2010-11-26 13:54:00,2010-06-16 11:54:00,4,3,3,433,1995,Mid
12785.0,171,2,788.45,2,788.45,2010-06-22 12:16:00,2009-12-08 13:56:00,1,2,3,123,1996,Mid
16387.0,31,4,788.1,4,788.1,2010-11-09 09:02:00,2010-03-11 12:22:00,3,3,3,333,1997,Mid
15254.0,182,2,787.99,2,787.99,2010-06-11 10:30:00,2010-05-28 10:08:00,1,2,3,123,1998,Mid
13770.0,58,4,785.37,4,785.37,2010-10-13 15:10:00,2009-12-09 14:44:00,2,3,3,233,1999,Mid
13541.0,63,2,785.25,2,785.25,2010-10-08 16:37:00,2010-05-18 16:15:00,2,2,3,223,2000,Mid
16784.0,12,4,784.73,4,784.73,2010-11-28 11:57:00,2010-03-28 12:55:00,4,3,3,433,2001,Mid
13595.0,152,3,784.48,3,784.48,2010-07-11 12:36:00,2010-03-03 14:42:00,1,3,3,133,2002,Mid
13415.0,108,4,784.17,4,784.17,2010-08-24 11:38:00,2009-12-11 14:20:00,2,3,3,233,2003,Mid
12761.0,93,2,782.95,2,782.95,2010-09-08 12:17:00,2010-09-01 10:47:00,2,2,3,223,2004,Mid
17609.0,38,6,782.12,6,782.12,2010-11-02 10:00:00,2010-04-09 16:54:00,3,4,3,343,2005,Mid
13287.0,239,3,781.59,3,781.59,2010-04-15 15:26:00,2010-01-04 10:43:00,1,3,3,133,2006,Mid
16493.0,80,3,780.46,3,780.46,2010-09-21 12:37:00,2010-03-26 13:05:00,2,3,3,233,2007,Mid
16958.0,71,1,778.49,1,778.49,2010-09-30 14:25:00,2010-09-30 14:25:00,2,2,3,223,2008,Mid
13155.0,4,3,778.42,3,778.42,2010-12-06 12:44:00,2010-08-05 09:30:00,4,3,3,433,2009,Mid
16049.0,11,3,777.34,3,777.34,2010-11-29 14:36:00,2010-07-11 13:53:00,4,3,3,433,2010,Mid
15794.0,372,2,777.0,2,777.0,2009-12-03 13:04:00,2009-12-02 15:10:00,1,2,3,123,2011,Mid
17482.0,123,2,775.64,2,775.64,2010-08-09 15:33:00,2010-05-10 14:10:00,2,2,3,223,2012,Mid
15574.0,8,3,774.84,3,774.84,2010-12-02 15:46:00,2010-09-01 14:37:00,4,3,3,433,2013,Mid
12370.0,260,3,774.62,3,774.62,2010-03-25 12:10:00,2010-02-09 09:41:00,1,3,3,133,2014,Mid
16384.0,65,2,774.45,2,774.45,2010-10-06 12:49:00,2010-04-28 14:01:00,2,2,3,223,2015,Mid
14522.0,231,4,773.88,4,773.88,2010-04-23 10:45:00,2010-01-24 13:55:00,1,3,3,133,2016,Mid
14687.0,36,2,773.6800000000001,2,773.6800000000001,2010-11-04 18:56:00,2010-06-06 10:36:00,3,2,3,323,2017,Mid
16861.0,26,3,772.83,3,772.83,2010-11-14 13:54:00,2010-07-19 11:44:00,3,3,3,333,2018,Mid
15850.0,12,4,771.87,4,771.87,2010-11-28 12:32:00,2009-12-13 13:27:00,4,3,3,433,2019,Mid
18196.0,107,2,770.56,2,770.56,2010-08-25 15:31:00,2010-03-17 14:55:00,2,3,3,233,2020,Mid
14226.0,77,1,770.34,1,770.34,2010-09-24 14:32:00,2010-09-24 14:32:00,2,1,3,213,2021,Mid
16092.0,140,3,770.08,3,770.08,2010-07-23 11:30:00,2010-05-09 16:10:00,1,3,3,133,2022,Mid
17801.0,87,3,770.03,3,770.03,2010-09-14 14:32:00,2010-01-17 11:31:00,2,3,3,233,2023,Mid
14838.0,59,2,769.92,2,769.92,2010-10-12 15:46:00,2009-12-03 09:52:00,2,2,3,223,2024,Mid
16676.0,38,2,769.78,2,769.78,2010-11-02 19:19:00,2010-10-17 13:07:00,3,2,3,323,2025,Mid
12449.0,46,2,768.6,2,768.6,2010-10-25 12:21:00,2010-09-27 09:37:00,3,2,3,323,2026,Mid
17356.0,190,4,768.25,4,768.25,2010-06-03 10:25:00,2010-01-20 12:14:00,1,3,3,133,2027,Mid
12379.0,58,2,767.98,2,767.98,2010-10-13 14:46:00,2010-06-23 12:49:00,2,2,3,223,2028,Mid
15331.0,135,3,767.91,3,767.91,2010-07-28 09:42:00,2010-04-09 14:26:00,2,3,3,233,2029,Mid
17545.0,26,3,767.54,3,767.54,2010-11-14 15:30:00,2010-05-11 10:04:00,3,3,3,333,2030,Mid
14820.0,16,5,767.47,5,767.47,2010-11-24 17:15:00,2010-01-31 12:49:00,4,4,3,443,2031,Mid
17987.0,12,4,766.87,4,766.87,2010-11-28 16:04:00,2010-06-07 11:23:00,4,3,3,433,2032,Mid
16386.0,23,1,765.59,1,765.59,2010-11-17 11:19:00,2010-11-17 11:19:00,3,1,3,313,2033,Mid
12847.0,23,1,765.36,1,765.36,2010-11-17 12:44:00,2010-11-17 12:44:00,3,1,3,313,2034,Mid
12670.0,21,2,764.24,2,764.24,2010-11-19 10:05:00,2010-02-11 10:13:00,3,2,3,323,2035,Mid
12423.0,23,2,763.08,2,763.08,2010-11-17 11:33:00,2010-08-31 09:31:00,3,2,3,323,2036,Mid
12373.0,260,2,763.0500000000001,2,763.0500000000001,2010-03-25 13:49:00,2010-02-04 12:08:00,1,2,3,123,2037,Mid
12426.0,298,1,762.48,1,762.48,2010-02-15 08:41:00,2010-02-15 08:41:00,1,1,3,113,2038,Mid
15994.0,47,2,761.41,2,761.41,2010-10-24 12:14:00,2010-03-14 11:55:00,3,2,3,323,2039,Mid
14565.0,109,1,760.1,1,760.1,2010-08-23 09:48:00,2010-08-23 09:48:00,2,1,3,213,2040,Mid
13989.0,100,3,759.98,3,759.98,2010-09-01 13:58:00,2010-05-25 12:13:00,2,3,3,233,2041,Mid
13023.0,164,1,759.13,1,759.13,2010-06-29 09:52:00,2010-06-29 09:51:00,1,1,3,113,2042,Mid
14947.0,24,4,758.97,4,758.97,2010-11-16 18:30:00,2010-03-25 11:29:00,3,3,3,333,2043,Mid
15809.0,95,2,758.6700000000001,2,758.6700000000001,2010-09-06 13:20:00,2010-06-22 14:23:00,2,2,3,223,2044,Mid
13208.0,85,3,758.65,3,758.65,2010-09-16 19:43:00,2009-12-03 13:25:00,2,3,3,233,2045,Mid
15908.0,126,2,758.62,2,758.62,2010-08-06 11:56:00,2010-07-15 19:21:00,2,2,3,223,2046,Mid
13026.0,124,4,757.72,4,757.72,2010-08-08 10:43:00,2009-12-13 11:34:00,2,3,3,233,2047,Mid
17854.0,98,4,757.24,4,757.24,2010-09-03 12:06:00,2009-12-08 11:13:00,2,3,3,233,2048,Mid
14326.0,99,2,757.13,2,757.13,2010-09-02 13:29:00,2010-06-25 12:10:00,2,2,3,223,2049,Mid
16769.0,114,3,755.51,3,755.51,2010-08-18 14:43:00,2009-12-14 11:10:00,2,3,3,233,2050,Mid
16262.0,14,1,755.15,1,755.15,2010-11-26 13:22:00,2010-11-26 13:22:00,4,1,3,413,2051,Mid
13370.0,7,1,754.87,1,754.87,2010-12-03 10:26:00,2010-12-03 10:26:00,4,1,3,413,2052,Mid
18179.0,158,2,754.38,2,754.38,2010-07-05 10:48:00,2010-02-14 15:51:00,1,3,3,133,2053,Mid
13856.0,99,8,753.53,8,753.53,2010-09-02 18:24:00,2010-03-30 15:40:00,2,4,3,243,2054,Mid
12987.0,56,3,753.51,3,753.51,2010-10-15 13:48:00,2010-01-20 09:57:00,2,3,3,233,2055,Mid
13049.0,25,2,751.5600000000001,2,751.5600000000001,2010-11-15 14:44:00,2010-11-03 15:39:00,3,2,3,323,2056,Mid
16071.0,163,3,750.5600000000001,3,750.5600000000001,2010-06-30 13:41:00,2010-02-22 14:48:00,1,3,3,133,2057,Mid
16638.0,4,6,749.8100000000001,6,749.8100000000001,2010-12-06 10:19:00,2010-08-18 13:33:00,4,4,3,443,2058,Mid
14484.0,37,3,749.0600000000001,3,749.0600000000001,2010-11-03 13:50:00,2009-12-17 10:57:00,3,3,3,333,2059,Mid
16972.0,18,2,749.0,2,749.0,2010-11-22 10:59:00,2010-09-09 11:20:00,4,2,3,423,2060,Mid
13108.0,8,2,748.46,2,748.46,2010-12-02 10:35:00,2010-09-30 17:09:00,4,2,3,423,2061,Mid
17492.0,114,2,747.85,2,747.85,2010-08-18 15:10:00,2010-07-09 13:27:00,2,2,3,223,2062,Mid
13614.0,29,2,747.28,2,747.28,2010-11-11 12:20:00,2010-06-06 13:42:00,3,2,3,323,2063,Mid
14942.0,37,4,746.56,4,746.56,2010-11-03 10:51:00,2009-12-10 10:32:00,3,3,3,333,2064,Mid
16465.0,56,2,746.24,2,746.24,2010-10-15 09:27:00,2010-09-21 10:46:00,2,2,3,223,2065,Mid
16451.0,197,2,746.1800000000001,2,746.1800000000001,2010-05-27 17:56:00,2009-12-04 15:11:00,1,2,3,123,2066,Mid
14714.0,43,3,746.05,3,746.05,2010-10-28 17:46:00,2010-01-21 11:51:00,3,3,3,333,2067,Mid
14228.0,73,3,745.5,3,745.5,2010-09-28 09:45:00,2010-06-11 12:29:00,2,3,3,233,2068,Mid
16172.0,109,3,744.34,3,744.34,2010-08-23 13:53:00,2010-07-14 15:34:00,2,3,3,233,2069,Mid
12588.0,35,3,743.88,3,743.88,2010-11-05 12:53:00,2010-04-21 12:22:00,3,3,3,333,2070,Mid
15420.0,70,6,743.0,6,743.0,2010-10-01 15:46:00,2009-12-05 13:29:00,2,4,3,243,2071,Mid
14302.0,66,3,742.9000000000001,3,742.9000000000001,2010-10-05 08:10:00,2009-12-02 08:16:00,2,3,3,233,2072,Mid
18275.0,214,2,741.85,2,741.85,2010-05-10 15:46:00,2009-12-08 16:23:00,1,3,3,133,2073,Mid
17734.0,161,3,741.69,3,741.69,2010-07-02 10:01:00,2010-03-07 13:55:00,1,3,3,133,2074,Mid
16344.0,145,3,741.3199999999999,3,741.3199999999999,2010-07-18 11:31:00,2010-02-09 12:16:00,1,3,3,133,2075,Mid
16593.0,26,5,741.11,5,741.11,2010-11-14 13:11:00,2009-12-05 10:44:00,3,4,3,343,2076,Mid
13589.0,85,4,741.09,4,741.09,2010-09-16 13:29:00,2009-12-06 10:26:00,2,3,3,233,2077,Mid
17764.0,38,3,741.02,3,741.02,2010-11-02 17:12:00,2009-12-03 14:28:00,3,3,3,333,2078,Mid
13713.0,44,3,740.76,3,740.76,2010-10-27 16:18:00,2010-05-05 16:48:00,3,3,3,333,2079,Mid
13727.0,247,6,740.6700000000001,6,740.6700000000001,2010-04-07 12:14:00,2009-12-09 13:25:00,1,4,3,143,2080,Mid
15723.0,47,3,740.0,3,740.0,2010-10-24 12:44:00,2010-05-14 12:55:00,3,3,3,333,2081,Mid
17525.0,33,2,739.2,2,739.2,2010-11-07 11:54:00,2010-10-07 09:12:00,3,2,3,323,2082,Mid
16183.0,30,3,739.1,3,739.1,2010-11-10 11:12:00,2010-10-28 14:43:00,3,3,3,333,2083,Mid
15605.0,9,5,738.57,5,738.57,2010-12-01 13:38:00,2010-01-14 14:03:00,4,4,3,443,2084,Mid
15070.0,8,3,737.0500000000001,3,737.0500000000001,2010-12-02 11:23:00,2009-12-15 13:49:00,4,3,3,433,2085,Mid
16075.0,138,2,736.9300000000001,2,736.9300000000001,2010-07-25 11:31:00,2010-05-24 15:57:00,1,2,3,123,2086,Mid
17787.0,7,1,736.28,1,736.28,2010-12-03 13:43:00,2010-12-03 13:43:00,4,2,3,423,2087,Mid
13286.0,236,1,734.91,1,734.91,2010-04-18 15:35:00,2010-04-18 15:35:00,1,1,3,113,2088,Mid
13617.0,44,5,734.57,5,734.57,2010-10-27 14:00:00,2010-08-01 15:23:00,3,3,3,333,2089,Mid
12537.0,44,1,732.94,1,732.94,2010-10-27 08:36:00,2010-10-27 08:36:00,3,1,3,313,2090,Mid
15266.0,15,4,732.91,4,732.91,2010-11-25 16:36:00,2010-01-07 12:19:00,4,3,3,433,2091,Mid
17633.0,15,3,732.55,3,732.55,2010-11-25 11:28:00,2010-11-15 14:55:00,4,3,3,433,2092,Mid
18116.0,12,5,731.38,5,731.38,2010-11-28 15:31:00,2010-10-24 15:29:00,4,4,3,443,2093,Mid
13363.0,45,1,731.36,1,731.36,2010-10-26 11:07:00,2010-10-26 11:07:00,3,1,3,313,2094,Mid
16496.0,67,3,731.25,3,731.25,2010-10-04 12:34:00,2010-07-18 13:42:00,2,3,3,233,2095,Mid
17681.0,233,5,731.2,5,731.2,2010-04-21 17:22:00,2010-01-15 11:53:00,1,4,3,143,2096,Mid
13921.0,38,4,730.7,4,730.7,2010-11-02 16:32:00,2009-12-18 12:19:00,3,3,3,333,2097,Mid
14248.0,95,2,730.37,2,730.37,2010-09-06 14:04:00,2010-07-12 14:27:00,2,2,3,223,2098,Mid
18163.0,220,1,728.84,1,728.84,2010-05-04 14:51:00,2010-05-04 14:51:00,1,2,3,123,2099,Mid
17756.0,11,3,728.75,3,728.75,2010-11-29 12:20:00,2010-11-10 12:54:00,4,3,3,433,2100,Mid
12786.0,245,1,728.5,1,728.5,2010-04-09 12:12:00,2010-04-09 12:12:00,1,1,3,113,2101,Mid
17547.0,11,2,727.85,2,727.85,2010-11-29 09:41:00,2010-02-12 14:34:00,4,2,3,423,2102,Mid
17141.0,54,4,727.58,4,727.58,2010-10-17 14:54:00,2010-01-24 14:19:00,2,3,3,233,2103,Mid
14871.0,129,5,726.89,5,726.89,2010-08-03 14:18:00,2009-12-01 11:57:00,2,4,3,243,2104,Mid
17530.0,1,3,725.21,3,725.21,2010-12-09 20:01:00,2009-12-06 16:17:00,4,3,3,433,2105,Mid
17624.0,73,2,725.15,2,725.15,2010-09-28 14:07:00,2009-12-20 12:35:00,2,2,3,223,2106,Mid
18187.0,267,1,724.89,1,724.89,2010-03-18 09:49:00,2010-03-18 09:49:00,1,2,3,123,2107,Mid
13729.0,71,3,724.73,3,724.73,2010-09-30 10:44:00,2010-01-24 14:57:00,2,3,3,233,2108,Mid
16354.0,15,3,723.66,3,723.66,2010-11-25 12:18:00,2010-04-27 13:33:00,4,3,3,433,2109,Mid
12703.0,269,3,722.98,3,722.98,2010-03-16 13:22:00,2010-01-24 12:05:00,1,3,3,133,2110,Mid
13264.0,78,1,722.5600000000001,1,722.5600000000001,2010-09-23 12:42:00,2010-09-23 12:42:00,2,1,3,213,2111,Mid
16907.0,1,5,722.05,5,722.05,2010-12-09 16:52:00,2010-07-01 17:30:00,4,4,3,443,2112,Mid
13937.0,38,1,721.28,1,721.28,2010-11-02 12:37:00,2010-11-02 12:37:00,3,1,3,313,2113,Mid
15695.0,233,2,721.0600000000001,2,721.0600000000001,2010-04-21 10:36:00,2010-01-27 10:56:00,1,2,3,123,2114,Mid
15636.0,73,2,719.82,2,719.82,2010-09-28 15:10:00,2010-05-19 11:37:00,2,2,3,223,2115,Mid
17499.0,197,1,718.51,1,718.51,2010-05-27 09:59:00,2010-05-27 09:59:00,1,2,3,123,2116,Mid
15157.0,205,2,718.04,2,718.04,2010-05-19 13:29:00,2009-12-10 14:44:00,1,2,3,123,2117,Mid
13537.0,61,2,717.85,2,717.85,2010-10-10 12:45:00,2010-09-14 10:41:00,2,2,3,223,2118,Mid
13604.0,294,1,717.62,1,717.62,2010-02-19 12:02:00,2010-02-19 12:02:00,1,1,3,113,2119,Mid
16269.0,73,1,717.57,1,717.57,2010-09-28 11:50:00,2010-09-28 11:50:00,2,1,3,213,2120,Mid
17860.0,4,4,717.39,4,717.39,2010-12-06 12:41:00,2009-12-11 16:48:00,4,3,3,433,2121,Mid
14315.0,200,2,716.69,2,716.69,2010-05-24 13:56:00,2010-03-15 12:49:00,1,2,3,123,2122,Mid
15777.0,32,3,715.5,3,715.5,2010-11-08 14:37:00,2010-05-20 10:37:00,3,3,3,333,2123,Mid
15845.0,172,3,714.51,3,714.51,2010-06-21 11:40:00,2010-01-26 14:44:00,1,3,3,133,2124,Mid
14026.0,106,2,713.11,2,713.11,2010-08-26 10:31:00,2010-03-24 14:10:00,2,2,3,223,2125,Mid
17158.0,183,2,713.03,2,713.03,2010-06-10 10:38:00,2010-03-07 15:50:00,1,2,3,123,2126,Mid
16227.0,130,2,713.0,2,713.0,2010-08-02 14:16:00,2010-06-22 13:28:00,2,2,3,223,2127,Mid
16468.0,106,2,712.62,2,712.62,2010-08-26 16:36:00,2010-08-15 13:10:00,2,2,3,223,2128,Mid
17362.0,36,5,711.8100000000001,5,711.8100000000001,2010-11-04 12:39:00,2010-01-06 10:53:00,3,4,3,343,2129,Mid
14167.0,100,4,711.7,4,711.7,2010-09-01 17:15:00,2010-01-27 16:07:00,2,3,3,233,2130,Mid
14474.0,215,1,711.23,1,711.23,2010-05-09 12:12:00,2010-05-09 12:12:00,1,1,3,113,2131,Mid
15322.0,112,1,711.1800000000001,1,711.1800000000001,2010-08-20 13:10:00,2010-08-20 13:10:00,2,1,3,213,2132,Mid
17649.0,105,2,710.4,2,710.4,2010-08-27 10:23:00,2010-08-24 13:01:00,2,2,3,223,2133,Mid
13057.0,166,3,709.59,3,709.59,2010-06-27 15:44:00,2010-03-18 12:14:00,1,3,3,133,2134,Mid
12485.0,165,1,708.1,1,708.1,2010-06-28 15:22:00,2010-06-28 15:22:00,1,1,3,113,2135,Mid
14398.0,37,2,707.7900000000001,2,707.7900000000001,2010-11-03 13:46:00,2010-06-30 11:57:00,3,2,3,323,2136,Mid
13466.0,44,4,705.45,4,705.45,2010-10-27 12:50:00,2010-03-21 13:50:00,3,3,3,333,2137,Mid
16726.0,19,2,705.14,2,705.14,2010-11-21 14:04:00,2010-10-24 16:09:00,3,2,3,323,2138,Mid
13296.0,59,5,705.11,5,705.11,2010-10-12 12:41:00,2010-05-11 14:29:00,2,3,3,233,2139,Mid
14584.0,57,4,705.1,4,705.1,2010-10-14 13:48:00,2010-02-17 14:01:00,2,3,3,233,2140,Mid
18084.0,19,2,704.75,2,704.75,2010-11-21 15:47:00,2010-11-16 08:09:00,3,3,3,333,2141,Mid
14284.0,289,1,704.4,1,704.4,2010-02-24 12:06:00,2010-02-24 12:06:00,1,1,3,113,2142,Mid
17886.0,73,3,703.27,3,703.27,2010-09-28 14:44:00,2010-04-29 11:10:00,2,3,3,233,2143,Mid
15970.0,234,1,703.22,1,703.22,2010-04-20 11:30:00,2010-04-20 11:30:00,1,1,3,113,2144,Mid
14902.0,31,2,702.96,2,702.96,2010-11-09 10:29:00,2010-06-04 12:35:00,3,2,3,323,2145,Mid
13439.0,24,2,702.9,2,702.9,2010-11-16 15:24:00,2010-07-01 14:36:00,3,2,3,323,2146,Mid
17825.0,234,4,701.96,4,701.96,2010-04-20 12:01:00,2009-12-14 12:09:00,1,3,3,133,2147,Mid
16693.0,47,3,701.62,3,701.62,2010-10-24 11:35:00,2010-02-21 12:42:00,3,3,3,333,2148,Mid
14324.0,45,2,701.61,2,701.61,2010-10-26 11:44:00,2010-01-15 13:31:00,3,2,2,322,2149,High
13656.0,135,2,699.2,2,699.2,2010-07-28 10:48:00,2010-04-23 12:50:00,2,2,2,222,2150,High
17142.0,40,3,696.25,3,696.25,2010-10-31 14:52:00,2010-01-24 15:23:00,3,3,2,332,2151,High
15995.0,50,1,694.54,1,694.54,2010-10-21 13:57:00,2010-10-21 13:57:00,3,1,2,312,2152,High
13922.0,73,2,692.95,2,692.95,2010-09-28 17:26:00,2010-08-29 14:36:00,2,2,2,222,2153,High
15608.0,51,1,692.3,1,692.3,2010-10-20 10:10:00,2010-10-20 10:10:00,3,1,2,312,2154,High
14551.0,47,5,691.86,5,691.86,2010-10-24 14:45:00,2010-01-27 12:06:00,3,3,2,332,2155,High
14890.0,254,2,691.6,2,691.6,2010-03-31 09:40:00,2010-02-18 09:00:00,1,2,2,122,2156,High
16658.0,4,6,690.83,6,690.83,2010-12-06 13:47:00,2010-03-30 16:24:00,4,4,2,442,2157,High
15235.0,5,6,690.3000000000001,6,690.3000000000001,2010-12-05 15:02:00,2010-11-16 12:48:00,4,4,2,442,2158,High
14037.0,114,4,689.75,4,689.75,2010-08-18 12:52:00,2009-12-07 11:39:00,2,3,2,232,2159,High
17834.0,50,2,689.6700000000001,2,689.6700000000001,2010-10-21 12:09:00,2010-09-20 15:32:00,3,3,2,332,2160,High
15814.0,29,2,689.11,2,689.11,2010-11-11 17:55:00,2010-04-15 14:31:00,3,2,2,322,2161,High
14350.0,16,2,689.1,2,689.1,2010-11-24 12:01:00,2010-10-05 15:52:00,4,2,2,422,2162,High
14696.0,9,2,688.95,2,688.95,2010-12-01 15:37:00,2010-10-14 11:43:00,4,2,2,422,2163,High
14321.0,67,2,687.3100000000001,2,687.3100000000001,2010-10-04 12:48:00,2010-08-23 12:56:00,2,2,2,222,2164,High
14809.0,257,2,686.76,2,686.76,2010-03-28 15:44:00,2010-03-28 15:42:00,1,2,2,122,2165,High
14953.0,54,3,685.65,3,685.65,2010-10-17 12:52:00,2010-09-30 12:16:00,2,3,2,232,2166,High
13585.0,166,3,684.54,3,684.54,2010-06-27 12:33:00,2009-12-01 14:56:00,1,3,2,132,2167,High
15207.0,52,3,683.92,3,683.92,2010-10-19 13:29:00,2010-06-10 17:29:00,3,3,2,332,2168,High
13987.0,15,2,682.54,2,682.54,2010-11-25 10:20:00,2010-11-04 09:54:00,4,2,2,422,2169,High
16407.0,25,4,681.97,4,681.97,2010-11-15 16:56:00,2010-10-03 13:56:00,3,3,2,332,2170,High
13134.0,38,2,681.65,2,681.65,2010-11-02 13:58:00,2010-10-19 13:21:00,3,2,2,322,2171,High
18271.0,245,2,680.85,2,680.85,2010-04-09 09:26:00,2009-12-08 11:27:00,1,3,2,132,2172,High
15973.0,2,3,680.62,3,680.62,2010-12-08 11:42:00,2010-10-06 15:00:00,4,3,2,432,2173,High
13029.0,10,2,679.8,2,679.8,2010-11-30 08:59:00,2010-07-04 13:46:00,4,2,2,422,2174,High
14151.0,309,2,679.45,2,679.45,2010-02-04 15:35:00,2009-12-23 10:54:00,1,2,2,122,2175,High
17237.0,11,2,679.44,2,679.44,2010-11-29 11:51:00,2010-11-23 11:45:00,4,2,2,422,2176,High
13320.0,70,2,679.4,2,679.4,2010-10-01 14:59:00,2010-08-18 10:29:00,2,2,2,222,2177,High
17782.0,18,2,679.02,2,679.02,2010-11-22 11:15:00,2010-11-22 10:03:00,3,3,2,332,2178,High
16646.0,85,1,678.8,1,678.8,2010-09-16 13:28:00,2010-09-16 13:28:00,2,1,2,212,2179,High
14182.0,79,4,678.77,4,678.77,2010-09-22 11:45:00,2010-04-22 15:36:00,2,3,2,232,2180,High
16903.0,16,2,678.55,2,678.55,2010-11-24 14:55:00,2010-10-20 14:42:00,4,2,2,422,2181,High
13814.0,163,1,678.2,1,678.2,2010-06-30 14:12:00,2010-06-30 14:12:00,1,1,2,112,2182,High
15363.0,8,2,678.11,2,678.11,2010-12-02 12:28:00,2010-08-04 08:41:00,4,2,2,422,2183,High
17349.0,16,4,674.16,4,674.16,2010-11-24 15:09:00,2010-03-18 14:26:00,4,3,2,432,2184,High
16614.0,38,2,673.6,2,673.6,2010-11-02 18:08:00,2010-05-10 15:18:00,3,2,2,322,2185,High
14583.0,19,3,673.33,3,673.33,2010-11-21 15:28:00,2010-03-28 15:16:00,3,3,2,332,2186,High
16411.0,5,3,673.24,3,673.24,2010-12-05 13:26:00,2010-10-07 15:09:00,4,3,2,432,2187,High
14142.0,9,2,671.34,2,671.34,2010-12-01 16:33:00,2010-03-03 15:13:00,4,2,2,422,2188,High
14139.0,126,3,670.98,3,670.98,2010-08-06 14:00:00,2010-06-15 09:17:00,2,3,2,232,2189,High
17080.0,15,5,669.91,5,669.91,2010-11-25 17:55:00,2010-07-01 16:03:00,4,4,2,442,2190,High
15428.0,23,3,668.97,3,668.97,2010-11-17 13:46:00,2009-12-17 17:46:00,3,3,2,332,2191,High
12866.0,110,2,668.23,2,668.23,2010-08-22 15:48:00,2010-07-25 11:37:00,2,2,2,222,2192,High
16996.0,18,3,666.6500000000001,3,666.6500000000001,2010-11-22 14:33:00,2010-10-18 12:24:00,4,3,2,432,2193,High
14932.0,1,2,666.13,2,666.13,2010-12-09 11:48:00,2010-11-19 09:16:00,4,2,2,422,2194,High
15356.0,4,4,664.66,4,664.66,2010-12-06 14:05:00,2010-10-13 13:12:00,4,3,2,432,2195,High
16132.0,180,2,664.2,2,664.2,2010-06-13 13:49:00,2010-03-22 10:25:00,1,2,2,122,2196,High
16704.0,254,2,664.16,2,664.16,2010-03-31 14:02:00,2010-02-05 14:14:00,1,2,2,122,2197,High
13583.0,315,1,664.001,1,664.001,2010-01-29 13:53:00,2010-01-29 13:53:00,1,1,2,112,2198,High
13514.0,64,3,663.7,3,663.7,2010-10-07 12:10:00,2010-01-26 15:11:00,2,3,2,232,2199,High
16679.0,2,3,663.31,3,663.31,2010-12-08 13:51:00,2010-06-10 18:35:00,4,3,2,432,2200,High
13864.0,22,1,662.4000000000001,1,662.4000000000001,2010-11-18 12:50:00,2010-11-18 12:50:00,3,1,2,312,2201,High
16862.0,183,4,662.33,4,662.33,2010-06-10 13:05:00,2010-01-07 12:57:00,1,3,2,132,2202,High
15223.0,245,3,662.2,3,662.2,2010-04-09 11:34:00,2009-12-05 11:19:00,1,3,2,132,2203,High
14425.0,70,3,661.39,3,661.39,2010-10-01 10:24:00,2009-12-02 11:31:00,2,3,2,232,2204,High
17796.0,5,4,661.04,4,661.04,2010-12-05 12:23:00,2010-10-14 13:37:00,4,3,2,432,2205,High
17081.0,31,4,660.48,4,660.48,2010-11-09 12:44:00,2010-02-22 13:19:00,3,3,2,332,2206,High
15097.0,219,2,660.27,2,660.27,2010-05-05 14:33:00,2010-05-05 14:22:00,1,2,2,122,2207,High
14477.0,72,3,660.0,3,660.0,2010-09-29 14:05:00,2010-01-04 15:41:00,2,3,2,232,2208,High
15393.0,203,3,659.48,3,659.48,2010-05-21 11:34:00,2009-12-15 17:56:00,1,3,2,132,2209,High
17463.0,196,2,659.4,2,659.4,2010-05-28 10:04:00,2010-04-29 17:57:00,1,2,2,122,2210,High
14460.0,32,6,659.16,6,659.16,2010-11-08 15:00:00,2009-12-15 19:06:00,3,4,2,342,2211,High
13622.0,332,1,658.95,1,658.95,2010-01-12 13:22:00,2010-01-12 13:22:00,1,1,2,112,2212,High
13433.0,137,4,658.3199999999999,4,658.3199999999999,2010-07-26 16:55:00,2010-01-12 08:59:00,1,3,2,132,2213,High
17490.0,24,2,658.1800000000001,2,658.1800000000001,2010-11-16 18:47:00,2010-05-19 12:40:00,3,2,2,322,2214,High
15715.0,191,5,658.02,5,658.02,2010-06-02 09:56:00,2010-03-30 12:17:00,1,4,2,142,2215,High
14412.0,60,1,656.16,1,656.16,2010-10-11 12:33:00,2010-10-11 12:33:00,2,1,2,212,2216,High
14558.0,290,3,655.5,3,655.5,2010-02-23 12:51:00,2009-12-08 10:41:00,1,3,2,132,2217,High
13285.0,236,2,655.47,2,655.47,2010-04-18 13:38:00,2010-03-25 14:26:00,1,2,2,122,2218,High
